userid,course_number,question_number,question_content,answer_content,grade
C-2021-2_U96,6,5,今日の授業の感想や反省を書いてください,"メールでも連絡しましたが、通信の都合で見るのが遅れました。月曜日だけでなく火曜日も通信が不安定だったため、水曜の朝に見ました。後日ルーターの点検に業者が来ることになりました。

聞きなれない単語が多く理解するのにいつもより時間がかかったけど、しっかり考えたら理解することができたのでよかった。",F
C-2021-2_U96,7,1,今日の内容を自分なりの言葉で説明してみてください,練習問題や課題の解説、ヒープソートの復習、マージソート,F
C-2021-2_U96,7,2,今日の内容で、分かったこと・できたことを書いてください,ヒープソートについては詳しく、マージソートに関しても大まかな概要を理解することができた。,F
C-2021-2_U96,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです。,F
C-2021-2_U96,7,4,質問があれば書いてください,特にないです。,F
C-2021-2_U96,7,5,今日の授業の感想や反省を書いてください,問題を解きながら授業に参加したため、いつもよりも深い理解を得ることができた。次回の授業も同じ形式で臨みたいと思う。,F
C-2021-2_U96,8,1,今日の内容を自分なりの言葉で説明してみてください,整数探索、二分探索アルゴリズム、その計算量、キーワードの二分探索、データとは何かなど,F
C-2021-2_U96,8,2,今日の内容で、分かったこと・できたことを書いてください,二分探索アルゴリズムの基本的な概念について理解することができた。,F
C-2021-2_U96,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,テキストの二分探索について理解できなかった。,F
C-2021-2_U96,8,4,質問があれば書いてください,ないです,F
C-2021-2_U96,8,5,今日の授業の感想や反省を書いてください,テキストの二分探索について、うまく納得して消化することができなかった。次回の授業までには復習しておいて、完璧にしたい。,F
C-2021-2_U96,9,1,今日の内容を自分なりの言葉で説明してみてください,データの傾向や関連の発見、グルーピング、人工知能とは、機械学習とデータ、AIにできないことなど,F
C-2021-2_U96,9,2,今日の内容で、分かったこと・できたことを書いてください,学習内容を理解して、自分の生活での一例に落とし込んで考えていくことができた。,F
C-2021-2_U96,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです,F
C-2021-2_U96,9,5,今日の授業の感想や反省を書いてください,今日は数学的な内容よりも日常に関連した内容が多く、感覚的に理解しやすかった。自分の生活に関連した例も多く、わかりやすかったので良かった。次回の授業もこのモチベーションを保ちながら受けたいと思う。,F
C-2021-2_U96,10,1,今日の内容を自分なりの言葉で説明してみてください,非構造化処理とは(言語処理、画像処理、音声/音楽処理）、パターン認識と機械学習(深層ニュートラルネットワーク、その応用など),F
C-2021-2_U96,10,2,今日の内容で、分かったこと・できたことを書いてください,授業で説明された内容を、現代の具体例に置き換えながら考えることができた。,F
C-2021-2_U96,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,"特にないです
",F
C-2021-2_U96,10,4,質問があれば書いてください,とくにないです,F
C-2021-2_U96,10,5,今日の授業の感想や反省を書いてください,身近なものがたくさん具体例に上がっていたので、感覚的に理解することが容易かった。また、技術の進歩が身近にあるということを強く実感した。,F
C-2021-2_U96,11,1,今日の内容を自分なりの言葉で説明してみてください,データ収集、標本選択バイアス、個人情報の保護、オープンデータについてなど,F
C-2021-2_U96,11,2,今日の内容で、分かったこと・できたことを書いてください,標本選択バイアスやオープンデータについて、詳しく理解することができた。,F
C-2021-2_U96,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです,F
C-2021-2_U96,11,5,今日の授業の感想や反省を書いてください,オープンデータなどの言葉は以前から聞いたことはあったが、内容は知らなかった。この授業を通して理解できたので、これからは自分でその言葉を使えるようになっていきたい。,F
C-2021-2_U96,12,1,今日の内容を自分なりの言葉で説明してみてください,学部ごとの事例紹介、データやグラフの可視化とその具体例、多次元データなど,F
C-2021-2_U96,12,2,今日の内容で、分かったこと・できたことを書いてください,様々な種類のデータの可視化の方法について理解することができた。,F
C-2021-2_U96,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです,F
C-2021-2_U96,12,5,今日の授業の感想や反省を書いてください,現在基幹教育や専門教育で学んでいること(線形代数など)は、他の分野でも活かすことができると知って興味がわいた。思わぬところで生かせるような分野とこれから出会っていくかもしれないので、今学んでいることに対してしっかり取り組んでいきたい。,F
C-2021-2_U96,13,1,今日の内容を自分なりの言葉で説明してみてください,可視化とは、可視化の手段と有効な場合、三次元の可視化方法など,F
C-2021-2_U96,13,2,今日の内容で、分かったこと・できたことを書いてください,可視化について、たくさんの手段の中から状況にあったものを選ぶことが大事だとわかった。,F
C-2021-2_U96,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです,F
C-2021-2_U96,13,4,質問があれば書いてください,特にないです,F
C-2021-2_U96,13,5,今日の授業の感想や反省を書いてください,様々なグラフや方法について、使い方を学ぶことができた。自分でデータを可視化することは時々あるので、毎回どのグラフが適しているかを良く考えるようにしたい。,F
C-2021-2_U96,14,1,今日の内容を自分なりの言葉で説明してみてください,検定、相関、回帰、時系列など,F
C-2021-2_U96,14,2,今日の内容で、分かったこと・できたことを書いてください,今までに習った内容を復習したり、新たな知識を得たりすることができた。,F
C-2021-2_U96,14,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです,F
C-2021-2_U96,14,4,質問があれば書いてください,特になし,F
C-2021-2_U96,14,5,今日の授業の感想や反省を書いてください,高校数学で得た知識を使うなど、考えなかった場面で過去の知識を使うのを面白いと感じた。ここで得た内容は他の科目や将来にも生かせそうなので、覚えておきたい。,F
C-2021-2_U96,15,1,今日の内容を自分なりの言葉で説明してみてください,確認選択テスト、確認記述テスト,F
C-2021-2_U96,15,2,今日の内容で、分かったこと・できたことを書いてください,制限時間内に自信のある解答を作ることができた。,F
C-2021-2_U96,15,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです,F
C-2021-2_U96,15,4,質問があれば書いてください,特にないです,F
C-2021-2_U96,15,5,今日の授業の感想や反省を書いてください,今までのまとめをテストやテスト勉強を通してすることができた。この授業で得た知識を、これからの他の科目などでも活かしていきたい。,F
C-2021-2_U21,1,1,今日の内容を自分なりの言葉で説明してみてください,情報科学とはどのような学問か、またそれを学ぶ意義について知った。普段当たり前に行っている音声・文章・写真のやりとりについて、どのようにデータを送っているのかを学んだ。情報を伝達する方法がどのように発展してきたかを学んだ。,F
C-2021-2_U21,1,2,今日の内容で、分かったこと・できたことを書いてください,モールス信号の解読方法がわかった。,F
C-2021-2_U21,1,5,今日の授業の感想や反省を書いてください,リアルタイムモニタリングのおかげでどこの説明をしているのか見失うことがなかったのでかなり授業に取り組みやすかった。,F
C-2021-2_U21,2,1,今日の内容を自分なりの言葉で説明してみてください,様々な情報を符号化する情報源符号化や語頭符号、一意復号可能符号についてその目的や関係などについて学んだ。また、符号の評価基準から平均符号語長の最小を考え、その下限を学んだ。,F
C-2021-2_U21,2,2,今日の内容で、分かったこと・できたことを書いてください,３つの演習をすべて解くことができた。,F
C-2021-2_U21,2,5,今日の授業の感想や反省を書いてください,９０分間集中することができず、最後の方は聞いているだけになっていた。そこを理解するため復習に多くの時間を使ってしまったので、次回は学習環境を整えてしっかり授業に臨みたい。,F
C-2021-2_U21,3,1,今日の内容を自分なりの言葉で説明してみてください,情報の曖昧さについて、「曖昧でなくなればなくなるほど多くの情報を得られた」ということであると確認し、曖昧さを定量化しその性質や定理を学んだ。,F
C-2021-2_U21,3,2,今日の内容で、分かったこと・できたことを書いてください,曖昧さの減少＝得られた情報の量ということは理解できた。,F
C-2021-2_U21,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,相互情報量がいまいちよくわからなかった。,F
C-2021-2_U21,3,5,今日の授業の感想や反省を書いてください,理解できたところ・理解できなかったところをはっきりさせることができた。予習・復習の大切さを改めて実感した。,F
C-2021-2_U21,4,1,今日の内容を自分なりの言葉で説明してみてください,通信路を介してビット列を伝送する際、ノイズの影響によりビットの反転が起こることを知り、その対策について学んだ。対策は2つあり、１つは通信路を改善して反転確立を小さくすることであるが、これは物理的・経済的な理由によりできない場合も多い。もう１つの対策は、自動誤り検出と自動誤り訂正を用いて符号化を工夫することである。この方法を取って、ブロック誤り率を小さくすることができる。,F
C-2021-2_U21,4,2,今日の内容で、分かったこと・できたことを書いてください,冗長化がどいうことか分かった。,F
C-2021-2_U21,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,ハミング距離が何かは理解することができたが、高々s個の誤り検出、高田t個の誤り訂正の定理の導き方がわからなかった。,F
C-2021-2_U21,4,4,質問があれば書いてください,各ブロックに付加する検査ビットの数はどのように決定するのですか。,F
C-2021-2_U21,4,5,今日の授業の感想や反省を書いてください,理解できた点と理解できなかった点が授業を受けてはっきりしたので復習の際に取り組みやすかった。,F
C-2021-2_U21,5,1,今日の内容を自分なりの言葉で説明してみてください,まずCS（コンピュータ・サイエンス）的アプローチとは何かを物理的アプローチと比較して考え、そこからコンピュータ・サイエンスとは何かを学んだ。また、コンピュータ・サイエンスでは計算が非常に重要であるということを踏まえ、アルゴリズムや計算時間について学んだ。,F
C-2021-2_U21,5,2,今日の内容で、分かったこと・できたことを書いてください,関数の計算方法を示す手続きがアルゴリズムであり、コンピュータがわかる言葉でそのアルゴリズムを記述したものがプログラムであるということがわかった。,F
C-2021-2_U21,5,5,今日の授業の感想や反省を書いてください,高校の時にユークリッドの互除法を長方形を用いて考えたことがあったので、そのおかげで今回の授業は少しわかりやすかった。,F
C-2021-2_U21,6,1,今日の内容を自分なりの言葉で説明してみてください,ユークリッドの互除法を用いれば、非常に速く最大公約数を求めることができるということを学んだ。また、ソートについて今回はバブルソートと選択ソートを中心に学んだ。,F
C-2021-2_U21,6,2,今日の内容で、分かったこと・できたことを書いてください,因数分解よりもユークリッドの互除法の方が最大公約数を求めるのには簡単であるということが分かった。,F
C-2021-2_U21,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,オーダー記法がよくわからなかった。,F
C-2021-2_U21,6,5,今日の授業の感想や反省を書いてください,前半は理解できたが、後半は理解するのが難しかった。復習をしっかりして身に付けたい。,F
C-2021-2_U21,7,1,今日の内容を自分なりの言葉で説明してみてください,ヒープソートとマージソートについて、比較回数やそのオーダー表記を学んだ。,F
C-2021-2_U21,7,2,今日の内容で、分かったこと・できたことを書いてください,ヒープソートとマージソートの仕方を、説明を聞いたり実際に手を動かしたりして理解することができた。,F
C-2021-2_U21,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,ヒープソートとマージソートの比較回数のオーダー表記であるO(n log n)の底が何かわからなかった。,F
C-2021-2_U21,7,5,今日の授業の感想や反省を書いてください,これまでに紹介されたソートアルゴリズムが表でまとめられていてわかりやすかった。,F
C-2021-2_U21,8,1,今日の内容を自分なりの言葉で説明してみてください,線形探索と二分探索について学び、線形探索よりも二分探索の方が圧倒的に速いということを確認した。また、二分探索についてはキーワードとテキストを詳しく学習した。そしてデータについて、分類やデータ分析の主な3つのタスクを知り、データ分析は私たちも無意識に行っているということを理解した。,F
C-2021-2_U21,8,2,今日の内容で、分かったこと・できたことを書いてください,線形探索よりも二分探索の方が圧倒的に高速であるということが分かった。また、データ分析は研究者だけでなく、算数や数学を知らない人でも無意識にしていることに気付いた。,F
C-2021-2_U21,8,5,今日の授業の感想や反省を書いてください,接尾辞配列を用いてテキストを二分探索するアイデアが発表されたのが１９９１年だと知り、比較的最近で意外に思った。,F
C-2021-2_U21,9,1,今日の内容を自分なりの言葉で説明してみてください,データ解析の基本である発見とグルーピングについてその方法を詳しく学んだ。また、現在利用されているすべての人工知能は特化型AIであることやAIを調整する機械学習、深層ニューラルネットワークなどについて学んだ。,F
C-2021-2_U21,9,2,今日の内容で、分かったこと・できたことを書いてください,AIの性能がなぜ向上したのかずっとあやふやでわからないままだったが、深層ニューラルネットワークを利用していること、非常に大規模なデータが手に入るようになったこと、コンピュータがパワーアップしたことが理由であるとわかった。,F
C-2021-2_U21,9,5,今日の授業の感想や反省を書いてください,データの内容に入ってから、中学や高校でも触れてきたことなのでかなり理解しやすくなった。特に、AIは身近に溢れておりそれらに関連付けることができるので、覚えやすいと感じた。,F
C-2021-2_U21,10,1,今日の内容を自分なりの言葉で説明してみてください,文章、音、画像など表形式にならないデータを非構造化データと言い、その処理として言語処理、画像処理、音声/音楽処理を見ていった。さらに、パターン認識について主にコンピュータによるものを学習した。,F
C-2021-2_U21,10,2,今日の内容で、分かったこと・できたことを書いてください,パターン認識は人間には簡単なことであり、日頃から無意識にしているとわかった。,F
C-2021-2_U21,10,5,今日の授業の感想や反省を書いてください,授業の内容自体は理解できるものだが、最近集中力が欠けているので気を引き締めていきたい。,F
C-2021-2_U21,11,1,今日の内容を自分なりの言葉で説明してみてください,"データ収集の方法として全数調査、標本調査、また標本抽出法（有意抽出法）などを挙げ、そのメリット・デメリットを学んだ。
個人情報保護法やクリエイティブ・コモンズなど、個人情報や著作権を守る政策についても学んだ。",F
C-2021-2_U21,11,2,今日の内容で、分かったこと・できたことを書いてください,有意抽出法は標本選択バイアスになってしまうことが多いことが分かった。また、ホームページで公開しているからと言ってオープンデータになるわけではないということも新たな知識だった。,F
C-2021-2_U21,11,5,今日の授業の感想や反省を書いてください,クリエイティブ・コモンズやオープンデータなどは聞いたことがあったがどういうものなのか知らなかったので、授業を通して知れてよかった。,F
C-2021-2_U21,12,1,今日の内容を自分なりの言葉で説明してみてください,ベクトルは「データ」の組み合わせであり、一つの組み合わせではわからないことも多数のデータを用意することでデータ間の関係が見えてくるということを学んだ。また、距離とは要するにデータ間の差異で、距離が小さいほど似ており、類似度はその反対の概念であるということも学んだ。,F
C-2021-2_U21,12,2,今日の内容で、分かったこと・できたことを書いてください,ベクトルを用いて株価の予測や化合物の特徴のグループ化、法令文書の解析などができるということが分かった。,F
C-2021-2_U21,12,5,今日の授業の感想や反省を書いてください,データサイエンスにおける「距離」がどのようなものなのか知ることができた。ユークリッド距離、L1距離（マンハッタン距離）、max距離、ハミング距離など多くの種類があることに驚いた。,F
C-2021-2_U21,13,1,今日の内容を自分なりの言葉で説明してみてください,可視化はデータを直感的に理解できる図にすることで、あらゆる分野で必要であるということを学んだ。,F
C-2021-2_U21,13,2,今日の内容で、分かったこと・できたことを書いてください,不適切な可視化は誤解を生んだり、不誠実な印象を招くため、目的と条件によって適切な手法を選択する必要があるということが分かった。,F
C-2021-2_U21,13,5,今日の授業の感想や反省を書いてください,これまで数学などで取り扱ってきた箱ひげ図やヒストグラム、散布図も可視化手法の一つであると知り、可視化は案外身近なものだと感じた。,F
C-2021-2_U21,14,1,今日の内容を自分なりの言葉で説明してみてください,相関は2つの量の関係性を説明する方法である。統計的検定は、一言で言うと「統計的に差を評価する枠組み」で、確率に基づいて差の有無を論じる手法である。回帰分析はデータの属性の間の関係式を求める手法であり、現象の理解や未知の状況における予測に用いられる。そして時系列分析は仮説の検証や予測に役立てる手法である。,F
C-2021-2_U21,14,2,今日の内容で、分かったこと・できたことを書いてください,統計的検定の基本アイディアを、「Aさんは九大生である」という具体例が用いられていたので理解することができた。,F
C-2021-2_U21,14,5,今日の授業の感想や反省を書いてください,内容にボリュームがあり聞き逃した部分があったので、講義動画を見て復習に取り組みたい。,F
C-2021-2_U21,15,5,今日の授業の感想や反省を書いてください,計算問題の確認ができておらず、自信を持って回答することができなかった。計算問題に限ったことではないが、もっと復習に時間を割くべきだった。,F
C-2021-2_U69,1,1,今日の内容を自分なりの言葉で説明してみてください,今回の講義は、情報科学の講義の基本的な説明やこれまでの情報伝達の歴史、そして現代の情報伝達の方法についての講義でした。,C
C-2021-2_U69,1,2,今日の内容で、分かったこと・できたことを書いてください,今回の講義では、今では当たり前のように全員が利用しているインターネットによる情報の伝達が普及する以前の情報伝達の歴史について知ることができた。また、情報伝達の仕組みで0と1の組み合わせによって行われていることを初めて知った。,C
C-2021-2_U69,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,C
C-2021-2_U69,1,4,質問があれば書いてください,特になし。,C
C-2021-2_U69,1,5,今日の授業の感想や反省を書いてください,今日の講義では、今では当たり前のようにインターネットを使って容易に遠くにいる人とも連絡が取れるが、技術が発展する前はさまざまな方法で情報を伝達しており、技術の発展の素晴らしさを改めて実感した。,C
C-2021-2_U69,2,1,今日の内容を自分なりの言葉で説明してみてください,今回の講義の主な内容は、情報を示す記号を白丸と黒丸で表すという符号化についてであった。記号を２つの丸で表す符号化であるがそれぞれの情報を示すために２つの丸を適当に並べればよいというわけではなく、より簡潔にそして正確に情報を伝達するためにさまざまなルールが存在し、特に重要なのが一意的で、素早くもとの記号に戻せることである。,C
C-2021-2_U69,2,2,今日の内容で、分かったこと・できたことを書いてください,なぜ情報源を符号化するべきなのか、そして符号化する際にはどんなことに気をつけなければならないのかということが分かった。また、平均符号語長を求めることができた。,C
C-2021-2_U69,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,情報源符号化定理（１）がなぜそうなるのかがよく分からなかった。,C
C-2021-2_U69,2,4,質問があれば書いてください,特になし。,C
C-2021-2_U69,2,5,今日の授業の感想や反省を書いてください,今回の講義では、前半の内容についてはしっかりと理解ができたように思う。しかし、後半の内容の平均符号語長の下限についての部分があまりできていないなと感じた。次の講義までにもう一度復習を行い、自分の頭の中でしっかりと整理して、次の講義に臨みたいと思う。,C
C-2021-2_U69,3,1,今日の内容を自分なりの言葉で説明してみてください,今回の講義の主な内容は情報量についてであった。情報量の中でも情報の曖昧さと情報の期待値について学び、曖昧さと期待値を実際に数値として出す出し方を学んだ。,C
C-2021-2_U69,3,2,今日の内容で、分かったこと・できたことを書いてください,今回の講義から情報量の曖昧さと期待値の実際の数値としての出し方が分かり、演習問題を公式を用いて解くことができた。,C
C-2021-2_U69,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,C
C-2021-2_U69,3,4,質問があれば書いてください,特になし。,C
C-2021-2_U69,3,5,今日の授業の感想や反省を書いてください,曖昧さや期待値といったものは数値化できないものだと思っていたが、情報の世界では数値化するための公式が存在することに驚いた。この公式を実際に使うことができたので公式を忘れることがないようにもう一度来週の授業までに復習をしたいと思う。,C
C-2021-2_U69,4,1,今日の内容を自分なりの言葉で説明してみてください,今回の講義の主な内容は、送った情報が誤って送られないためにはどんな対策があるのかについてであった。前半ではどんな対策があるのかについての話で、後半は誤った情報を送ってしまった際の誤りの自動検出や自動訂正はどんなときに行われるのかという話であった。,C
C-2021-2_U69,4,2,今日の内容で、分かったこと・できたことを書いてください,送った情報が間違っていた場合に自動で誤りを検出、訂正できるようにするには符号語間のハミング距離などを考えなければならないと分かった。,C
C-2021-2_U69,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,C
C-2021-2_U69,4,4,質問があれば書いてください,特になし。,C
C-2021-2_U69,4,5,今日の授業の感想や反省を書いてください,今回の講義は前回よりも内容が難しくなっていたように感じた。ただ、演習問題はしっかりと解けたのでよかったと思う。次週はさらに難しくなることが予想されるのでもう一度今回の内容を復習し、内容を整理した上で臨みたいと思う。,C
C-2021-2_U69,5,1,今日の内容を自分なりの言葉で説明してみてください,今回の情報科学の講義はコンピュータにおける計算とは何か、そしてアルゴリズムとは何なのかについての講義であった。,C
C-2021-2_U69,5,2,今日の内容で、分かったこと・できたことを書いてください,今回の講義から、コンピュータにおける計算は単純な計算を組み合わせることで実現され、その組み合わせ方をアルゴリズムといい、アルゴリズムというのは計算の手順であるということが分かった。また、今回の講義の最後のスライドの練習問題も解くことができた。,C
C-2021-2_U69,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,C
C-2021-2_U69,5,4,質問があれば書いてください,特になし,C
C-2021-2_U69,5,5,今日の授業の感想や反省を書いてください,今回の講義からBの分野の講義が始まり、Aの分野よりも難しい内容が多くなってきたなという印象を持った。しかしながら、Bの分野もまだまだ序盤であるから今後さらに内容が難しくなっていくと予想されるので次の講義までにもう一度今回の講義の内容の復習を行って次の講義に臨みたいと思う。,C
C-2021-2_U69,6,1,今日の内容を自分なりの言葉で説明してみてください,今回の講義では、前回の講義に引き続きアルゴリズムについて学んだ。講義の前半ではユークリッドの互除法について、後半ではソート（整列）について学んだ。,C
C-2021-2_U69,6,2,今日の内容で、分かったこと・できたことを書いてください,ユークリッドの互除法やバブルソート、選択ソート、そしてヒープソートについての基本的な考え方が分かった。,C
C-2021-2_U69,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,選択ソートやバブルソートの時間計算量の見積もりやオーダー記法についてはあまりよく分からなかった。,C
C-2021-2_U69,6,4,質問があれば書いてください,特になし,C
C-2021-2_U69,6,5,今日の授業の感想や反省を書いてください,今回の講義では自分の中でしっかりと理解できていないところが多くあったのでもう一度講義資料を見直して復習しようと思った。,C
C-2021-2_U69,7,1,今日の内容を自分なりの言葉で説明してみてください,今回の講義の主な内容はソートアルゴリズムの続きでヒープソートとマージソートについての講義であった。,C
C-2021-2_U69,7,2,今日の内容で、分かったこと・できたことを書いてください,今回の講義ではヒープソートとマージソートの基本的な考え方を理解することができた。また、スライドにのっている練習問題についても解くことができた。,C
C-2021-2_U69,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,C
C-2021-2_U69,7,4,質問があれば書いてください,特になし,C
C-2021-2_U69,7,5,今日の授業の感想や反省を書いてください,今回の講義は講義を聞く中でヒープソートやマージソートの基本的な考え方を理解することができてよかったと思う。少し難しいと感じるところもあったが、一緒に受けていた友達に聞いて解決することができた。次週の講義までにもう一度復習をしたいと思う。,C
C-2021-2_U69,8,1,今日の内容を自分なりの言葉で説明してみてください,今回の講義の前半では要素の比較を行わずにソートを行うアルゴリズムである線形検索と二分検索を学んだ。また、講義の後半ではデータやデータ分析とは何か、そしてデータ分析がなぜ必要であるのかについて学んだ。,C
C-2021-2_U69,8,2,今日の内容で、分かったこと・できたことを書いてください,線形検索と二分検索では時間計算量が小さく、二分検索の方が高速であると分かった。また、データ分析にはどんなものがあるのかがわかり､なぜ現代においてデータ分析が重要であるのかが分かった。,C
C-2021-2_U69,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,C
C-2021-2_U69,8,4,質問があれば書いてください,特になし。,C
C-2021-2_U69,8,5,今日の授業の感想や反省を書いてください,今回の講義ではアルゴリズムについての講義が終わり、新しい分野に入り、データやデータ分析についての講義が始まった。アルゴリズムの分野は個人的に難しいかったのでしっかり復習していきたいと思った。,C
C-2021-2_U69,9,1,今日の内容を自分なりの言葉で説明してみてください,今回の講義では、データの分析とはどういうことか、そして無意識のうちに行っているデータ分析にはどんなものがあるのか、加えてAIと機械学習について主に学んだ。,C
C-2021-2_U69,9,2,今日の内容で、分かったこと・できたことを書いてください,今回の講義ではデータ分析にはどんなものがあるのか、そして近年発達してきている分野のAIについて学び、身近なところにあるAIについて知った。また、AIも人と同じようにデータの学習が必要であることが分かった。,C
C-2021-2_U69,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,C
C-2021-2_U69,9,4,質問があれば書いてください,特になし,C
C-2021-2_U69,9,5,今日の授業の感想や反省を書いてください,今回の講義ではAIについて学び、万能であるように思われるAIも欠点がまだまだ存在し、これから解決していかなければならない課題が多くあるとわかり、これからまだまだ発展していく分野なのだと感じた。,C
C-2021-2_U69,10,1,今日の内容を自分なりの言葉で説明してみてください,今回の講義では、構造化データと非構造化データのうちの非構造化データについて学び、非構造化データの処理の方法として言語処理、画像処理、音声・音楽処理があると学んだ。また、授業の後半ではパターン認識やその応用について学んだ。,C
C-2021-2_U69,10,2,今日の内容で、分かったこと・できたことを書いてください,今回の講義では画像データや音声データが非構造化データと呼ばれ、さまざまなコンピュータ処理の方法があることが分かった。また、授業後半で学んだパターン認識は身の回りにも多くの活用例があることも分かった。,C
C-2021-2_U69,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,C
C-2021-2_U69,10,4,質問があれば書いてください,特になし,C
C-2021-2_U69,10,5,今日の授業の感想や反省を書いてください,今回の講義では非構造化データについて学び、知っていた部分も少しあったが初めて聞く内容もあり、非常に面白かった。特に、パターン認識による非構造化データの処理が身近なところで行われているとは知らなかったので非常に興味深かった。,C
C-2021-2_U69,11,1,今日の内容を自分なりの言葉で説明してみてください,今回の講義ではデータ収集や個人情報等のデータの取り扱いについて主に学んだ。データを収集する際に調査対象を選ぶとき、標本選択バイアスについて考えることが大切で、データに偏りが出ないようにしなければならないと学んだ。,C
C-2021-2_U69,11,2,今日の内容で、分かったこと・できたことを書いてください,今回の講義から、データを収集する際の調査方法にはいくつかの種類があると分かった。また、オープンデータとされているものは行政の効率化・高度化、経済の活性化等に貢献していると分かった。,C
