userid,course_number,question_number,question_content,answer_content,grade
D-2021_U76,5,1,今日の内容を自分なりの言葉で説明してみてください,"サンプリング定理を満たしていれば、サンプル値信号から元の信号を完全に復元できる
サンプリング定理を満たすために余分な高周波成分は低域フィルタで取り除いてから標本化すれば良い",A
D-2021_U76,5,2,今日の内容で、分かったこと・できたことを書いてください,自分で式変形できた,A
D-2021_U76,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,ありません,A
D-2021_U76,5,4,質問があれば書いてください,ありません,A
D-2021_U76,5,5,今日の授業の感想や反省を書いてください,課題に取り組むのが遅かった。,A
D-2021_U76,6,1,今日の内容を自分なりの言葉で説明してみてください,"離散時間信号ではz変換を考える。
z変換はzの取り方によって収束するかどうかが変わる（収束領域）。",A
D-2021_U76,6,2,今日の内容で、分かったこと・できたことを書いてください,自分なりに調べて課題に取り組めた。,A
D-2021_U76,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,正しく理解できているかわからなかった。,A
D-2021_U76,6,5,今日の授業の感想や反省を書いてください,難しかったです。,A
D-2021_U76,7,1,今日の内容を自分なりの言葉で説明してみてください,"z変換にもフーリエ変換と同じような性質がある。
逆z変換を定義通りに計算するのは難しいため、うまく変形してz変換対を用いる。",A
D-2021_U76,7,2,今日の内容で、分かったこと・できたことを書いてください,自分で証明を考えることができた。,A
D-2021_U76,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,大丈夫だと思います。,A
D-2021_U76,7,4,質問があれば書いてください,ありません,A
D-2021_U76,7,5,今日の授業の感想や反省を書いてください,前回はわからない感覚が強かったけど、今回の授業と合わせて咀嚼できたと思う。,A
D-2021_U76,8,1,今日の内容を自分なりの言葉で説明してみてください,"線形時不変システムにインパルス関数を加えた出力インパルス応答がわかると他の信号の場合の出力を求められる。
線形時不変システムの出力は差分方程式で表現され、そこから伝達関数の形を考えることができる。",A
D-2021_U76,8,2,今日の内容で、分かったこと・できたことを書いてください,式が導出される過程を理解できた,A
D-2021_U76,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,実際の数値計算,A
D-2021_U76,8,4,質問があれば書いてください,ありません,A
D-2021_U76,8,5,今日の授業の感想や反省を書いてください,計算力不足で数値計算の結果に自信が持てなかったので、しっかり練習したい。,A
D-2021_U76,9,1,今日の内容を自分なりの言葉で説明してみてください,知識マップに今までの内容をまとめる。,A
D-2021_U76,9,2,今日の内容で、分かったこと・できたことを書いてください,横断的に振り返りができた。,A
D-2021_U76,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,他人から見てわかりやすいものが作れなかった。,A
D-2021_U76,9,4,質問があれば書いてください,ありません,A
D-2021_U76,9,5,今日の授業の感想や反省を書いてください,自分の頭の中ではなんとなく繋がっているものも、いざ表現しようとすると詰まってしまうことが多かったのでアウトプットの機会を増やしたい。,A
D-2021_U76,10,1,今日の内容を自分なりの言葉で説明してみてください,伝達関数のzにe^jωTを代入したものをシステム関数といい、振幅特性と位相特性を考える。伝達関数から、加算器、乗算器、遅延器を用いた離散時間システムの構成を考えることができる。,A
D-2021_U76,10,2,今日の内容で、分かったこと・できたことを書いてください,自分で離散システムの構成を考えることができた。,A
D-2021_U76,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,大丈夫だと思います。,A
D-2021_U76,10,4,質問があれば書いてください,ありません。,A
D-2021_U76,10,5,今日の授業の感想や反省を書いてください,三角関数の計算が苦手なので頑張りたい。,A
D-2021_U76,11,1,今日の内容を自分なりの言葉で説明してみてください,ディジタル信号処理で扱うのは離散時間、離散スペクトル。そのために考えるのが離散フーリエ変換。,A
D-2021_U76,11,2,今日の内容で、分かったこと・できたことを書いてください,わからなかったところを自分で調べることができた。,A
D-2021_U76,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,大丈夫だと思います。,A
D-2021_U76,11,4,質問があれば書いてください,ありません。,A
D-2021_U76,11,5,今日の授業の感想や反省を書いてください,ノートの整理をもう少し丁寧にする。,A
D-2021_U76,12,1,今日の内容を自分なりの言葉で説明してみてください,"離散フーリエ変換では時間がかかるので工夫して高速フーリエ変換をする。
高速フーリエ変換は時間領域のデータ数が偶数でなければならないが、計算機は２進数なので相性がいい。",A
D-2021_U76,12,2,今日の内容で、分かったこと・できたことを書いてください,行列の変形を自分で考えられた。,A
D-2021_U76,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,大丈夫です。,A
D-2021_U76,12,4,質問があれば書いてください,ありません。,A
D-2021_U76,12,5,今日の授業の感想や反省を書いてください,ぱっと見難しそうだが落ち着いて読むと理解できた。,A
D-2021_U76,13,1,今日の内容を自分なりの言葉で説明してみてください,"フィルタを用いて特定の周波数区間を通す、通さないを制御する。
理想的なフィルタは実現が難しい（直線位相、ギブス現象）。
窓関数を工夫することで理想に近づける。",A
D-2021_U76,13,2,今日の内容で、分かったこと・できたことを書いてください,フィルタの種類がわかった。,A
D-2021_U76,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,演習の解答に自信がない。,A
D-2021_U76,13,4,質問があれば書いてください,ありません,A
D-2021_U76,13,5,今日の授業の感想や反省を書いてください,課題の取り掛かりが遅かった。,A
D-2021_U76,14,1,今日の内容を自分なりの言葉で説明してみてください,知識マップを作り、横断的な理解を深める。,A
D-2021_U76,14,2,今日の内容で、分かったこと・できたことを書いてください,前回作成した知識マップを発展させるような形でまとめられた。,A
D-2021_U76,14,3,今日の内容で、分からなかったこと・できなかったことを書いてください,ありません。,A
D-2021_U76,14,4,質問があれば書いてください,ありません。,A
D-2021_U76,14,5,今日の授業の感想や反省を書いてください,改めて振り返ることで今までの学びを有意義なものにできた。,A
D-2021_U29,1,1,今日の内容を自分なりの言葉で説明してみてください,イントロダクション,A
D-2021_U29,1,2,今日の内容で、分かったこと・できたことを書いてください,bookrollで資料を確認した、lineボットにアクセスした,A
D-2021_U29,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,なし,A
D-2021_U29,1,4,質問があれば書いてください,なし,A
D-2021_U29,1,5,今日の授業の感想や反省を書いてください,日々の学習をまとめられる分復習もしやすいかと思った。,A
D-2021_U29,2,1,今日の内容を自分なりの言葉で説明してみてください,アナログと対比してディジタル処理のメリットや特徴などを学んだ,A
D-2021_U29,2,2,今日の内容で、分かったこと・できたことを書いてください,アナログ処理に比べてディジタル処理は数式処理やコピペなどPCでの処理が容易である,A
D-2021_U29,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,離散時間信号の連続・離散振幅のグラフに差があるのかと思った,A
D-2021_U29,2,4,質問があれば書いてください,なし,A
D-2021_U29,2,5,今日の授業の感想や反省を書いてください,"ディジタル信号処理の授業を聞くにあたってアナログとの対比などがあり
メリットなどが比較できわかりやすかった",A
D-2021_U29,3,1,今日の内容を自分なりの言葉で説明してみてください,様々な周期信号や矩形波が正弦波と余弦波の重ね合わせにより近似表現できる,A
D-2021_U29,3,2,今日の内容で、分かったこと・できたことを書いてください,三角関数のフーリエ級数を用いて周期信号が表現出来る,A
D-2021_U29,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U29,4,1,今日の内容を自分なりの言葉で説明してみてください,非周期信号のフーリエ変換,A
D-2021_U29,4,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ変換とその性質について学べた,A
D-2021_U29,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,畳み込み積分,A
D-2021_U29,5,1,今日の内容を自分なりの言葉で説明してみてください,サンプリングにより連続信号を離散信号へ抽出する。　また、連続信号の復元ができる,A
D-2021_U29,5,2,今日の内容で、分かったこと・できたことを書いてください,周波数スペクトルからFs>2Fmの条件を満たせば元の信号が復元できる。,A
D-2021_U29,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,サンプル値信号の周波数スペクトルの計算,A
D-2021_U29,6,1,今日の内容を自分なりの言葉で説明してみてください,インパルス関数やステップ関数による波形の表現とZ変換,A
D-2021_U29,6,2,今日の内容で、分かったこと・できたことを書いてください,Z変換により収束させる,A
D-2021_U29,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,なし,A
D-2021_U29,6,4,質問があれば書いてください,Z変換によってなぜ収束させられるのか,A
D-2021_U29,7,1,今日の内容を自分なりの言葉で説明してみてください,逆Z変換を二通りの解法から学んだ,A
D-2021_U29,7,2,今日の内容で、分かったこと・できたことを書いてください,逆Z変換,A
D-2021_U29,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,なし,A
D-2021_U29,7,4,質問があれば書いてください,なし,A
D-2021_U29,8,1,今日の内容を自分なりの言葉で説明してみてください,線形システムについて学んだ,A
D-2021_U29,8,2,今日の内容で、分かったこと・できたことを書いてください,インパルス応答の性質やシステムの安定性に加えて、伝達関数を差分方程式からも求められた。,A
D-2021_U29,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U29,9,1,今日の内容を自分なりの言葉で説明してみてください,振り返り,A
D-2021_U29,9,2,今日の内容で、分かったこと・できたことを書いてください,振り返り,A
D-2021_U29,10,1,今日の内容を自分なりの言葉で説明してみてください,離散時間システム,A
D-2021_U29,10,2,今日の内容で、分かったこと・できたことを書いてください,加算、乗算、遅延で構成される,A
D-2021_U29,11,1,今日の内容を自分なりの言葉で説明してみてください,離散時間システム,A
D-2021_U29,11,2,今日の内容で、分かったこと・できたことを書いてください,離散信号のフーリエ変換や逆フーリエ変換そして、その性質まで学べた,A
D-2021_U29,12,1,今日の内容を自分なりの言葉で説明してみてください,高速フーリエ変換を周波数間引きで行った,A
D-2021_U29,12,2,今日の内容で、分かったこと・できたことを書いてください,時間離散信号の高速フーリエ変換を偶奇で分離させることによって求めた,A
D-2021_U29,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,"なし
",A
D-2021_U29,13,1,今日の内容を自分なりの言葉で説明してみてください,ディジタル信号処理に用いるフィルタ,A
D-2021_U29,13,2,今日の内容で、分かったこと・できたことを書いてください,窓関数を用いたフィルタの設計,A
D-2021_U29,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,インパルス応答,A
D-2021_U29,14,1,今日の内容を自分なりの言葉で説明してみてください,知識マップ整理,A
D-2021_U29,14,2,今日の内容で、分かったこと・できたことを書いてください,知識マップを書いた,A
D-2021_U37,1,1,今日の内容を自分なりの言葉で説明してみてください,授業の進め方、講義の受け方の説明。青ムードル上の様々な学習システムの活用方法の説明。,C
D-2021_U37,1,2,今日の内容で、分かったこと・できたことを書いてください,"授業前、授業中、授業後でそれぞれやるべきことが分かった。
図書館LGCの使い方を理解した。",C
D-2021_U37,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にない,C
D-2021_U37,1,5,今日の授業の感想や反省を書いてください,オンラインの特性を活用しているが、説明だけ聞くとタスクが多すぎるように感じた。,C
D-2021_U37,2,1,今日の内容を自分なりの言葉で説明してみてください,信号処理の種類やそれぞれの違い、特徴の説明,C
D-2021_U37,2,2,今日の内容で、分かったこと・できたことを書いてください,"ディジタル信号処理の仕組みの理解
A/DもしくはD/A変換の仕組みの理解
上記の理解によるディジタル信号処理の利点や応用例の把握",C
D-2021_U37,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,C
D-2021_U37,2,4,質問があれば書いてください,特になし,C
D-2021_U37,2,5,今日の授業の感想や反省を書いてください,リアルタイムモニタリングを初めて利用したが非常に使い勝手がよく参考になった,C
D-2021_U37,4,1,今日の内容を自分なりの言葉で説明してみてください,"フーリエ級数と周期信号の関係性
フーリエ変換の様々な性質",C
D-2021_U37,4,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ変換の様々な性質について言葉の上では理解出来た,C
D-2021_U37,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,C
D-2021_U37,9,1,今日の内容を自分なりの言葉で説明してみてください,"知識マップの作製
図書館LGCの投稿",C
D-2021_U37,9,2,今日の内容で、分かったこと・できたことを書いてください,"今までの学習の振り返りができた
各回で得た知識の結び付けができた",C
D-2021_U37,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,なし,C
D-2021_U37,9,4,質問があれば書いてください,なし,C
D-2021_U37,9,5,今日の授業の感想や反省を書いてください,"初めての作業で最初は戸惑ったが、慣れてくると今まで習ったことの結び付けができた
",C
D-2021_U37,10,1,今日の内容を自分なりの言葉で説明してみてください,"離散時間システムの概要の理解
線形時不変システムのシステム関数とその周波数特性の理解",C
D-2021_U37,10,2,今日の内容で、分かったこと・できたことを書いてください,"離散時間システムの３つの要素を理解した
線形時不変システムのシステム関数を学び、さらにそれが複素数であることを利用して変形することで周波数特性が求まることを理解した",C
D-2021_U37,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,とくになし,C
D-2021_U37,10,4,質問があれば書いてください,なし,C
D-2021_U50,1,1,今日の内容を自分なりの言葉で説明してみてください,授業の進め方や注意事項の説明を確認した,A
D-2021_U50,1,2,今日の内容で、分かったこと・できたことを書いてください,毎回授業の終わりにノートを投稿しなければならないと分かった,A
D-2021_U50,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U50,1,4,質問があれば書いてください,特になし,A
D-2021_U50,1,5,今日の授業の感想や反省を書いてください,ガイダンスだったため特にわからないことなどもなかった,A
D-2021_U50,2,1,今日の内容を自分なりの言葉で説明してみてください,デジタル信号やアナログ信号といった信号の種類が存在し、アナログ信号をデジタル信号を相互に変換することが可能であることを学んだ,A
D-2021_U50,2,2,今日の内容で、分かったこと・できたことを書いてください,デジタル信号とアナログ信号の違いについて理解できた,A
D-2021_U50,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U50,2,4,質問があれば書いてください,特になし,A
D-2021_U50,2,5,今日の授業の感想や反省を書いてください,アナログ信号をデジタル信号に変換することにさまざまな利点があると知り、より詳しく知りたいと思った,A
D-2021_U50,3,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ級数、複素フーリエ級数を用いて任意の周波数信号を表す方法を学んだ,A
D-2021_U50,3,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ級数や複素フーリエ級数を実際に利用することが出来た,A
D-2021_U50,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U50,3,4,質問があれば書いてください,特になし,A
D-2021_U50,3,5,今日の授業の感想や反省を書いてください,フーリエ級数に三角関数の積分が含まれており、なかなか計算が面倒だった,A
D-2021_U50,4,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ変換を用いて非周期関数を時間変数から周波数変数へ変換したり、フーリエ逆変換を用いてその逆にしたりする方法を学んだ,A
D-2021_U50,4,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ変換すると変数が変わる,A
D-2021_U50,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U50,4,4,質問があれば書いてください,特になし,A
D-2021_U50,4,5,今日の授業の感想や反省を書いてください,計算が若干面倒だが内容自体は理解できたと思う,A
D-2021_U50,5,1,今日の内容を自分なりの言葉で説明してみてください,サンプリングすれば連続時間信号を離散時間信号として抽出できる,A
D-2021_U50,5,2,今日の内容で、分かったこと・できたことを書いてください,サンプリングはナイキストレート以上の周波数をサンプリング周波数として用いるのがよい,A
D-2021_U50,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U50,5,4,質問があれば書いてください,特になし,A
D-2021_U50,5,5,今日の授業の感想や反省を書いてください,標本化関数で元の信号を復元できるというのが理解しにくかったが実際に導出して求められたので良かった,A
D-2021_U50,6,1,今日の内容を自分なりの言葉で説明してみてください,Z変換によりサンプル値数列にZ変換という作業を行うことが出来る,A
D-2021_U50,6,2,今日の内容で、分かったこと・できたことを書いてください,Z変換の方法を学んだ,A
D-2021_U50,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U50,6,4,質問があれば書いてください,特になし,A
D-2021_U50,6,5,今日の授業の感想や反省を書いてください,Z変換を実際に行うことが出来た,A
D-2021_U50,7,1,今日の内容を自分なりの言葉で説明してみてください,逆Z変換によりz領域の関数が時間領域の関数になる,A
D-2021_U50,7,2,今日の内容で、分かったこと・できたことを書いてください,部分分数分解を行うことで逆z変換が容易になる,A
D-2021_U50,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U50,7,4,質問があれば書いてください,特になし,A
D-2021_U50,7,5,今日の授業の感想や反省を書いてください,部分分数分解を用いてもZ変換対の表から逆Z変換を考えるのが少し難しかった,A
D-2021_U50,8,1,今日の内容を自分なりの言葉で説明してみてください,インパルス応答が分かればシステムの動作が理解できる,A
D-2021_U50,8,2,今日の内容で、分かったこと・できたことを書いてください,差分方程式をZ変換して伝達関数を求め、それを逆Z変換することでインパルス応答が求まる,A
D-2021_U50,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U50,8,4,質問があれば書いてください,特になし,A
D-2021_U50,8,5,今日の授業の感想や反省を書いてください,インパルス応答が分かるだけで具体的なシステムの応答が分かるのはとても便利で興味深いと思った,A
D-2021_U50,9,1,今日の内容を自分なりの言葉で説明してみてください,これまでの授業の振り返りをした,A
D-2021_U50,9,2,今日の内容で、分かったこと・できたことを書いてください,これまでの知識を系統だててまとめられた,A
D-2021_U50,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,とくになし,A
D-2021_U50,9,4,質問があれば書いてください,特になし,A
D-2021_U50,9,5,今日の授業の感想や反省を書いてください,まとめをしたことで理解が深まったと思う,A
D-2021_U50,10,1,今日の内容を自分なりの言葉で説明してみてください,加算器、乗算器、遅延器を用いてシステムの特性を表す方法を学んだ,A
D-2021_U50,10,2,今日の内容で、分かったこと・できたことを書いてください,加算器、乗算器、遅延器を用いて伝達関数を表せた,A
D-2021_U50,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U50,10,4,質問があれば書いてください,特になし,A
D-2021_U50,10,5,今日の授業の感想や反省を書いてください,システム関数について理解できてよかった,A
D-2021_U50,11,1,今日の内容を自分なりの言葉で説明してみてください,"離散時間信号を連続的な周波数スペクトルに変換するのが離散時間フーリエ変換
離散時間信号を離散的な周波数スペクトルに変換するのが離散フーリエ変換",A
D-2021_U50,11,2,今日の内容で、分かったこと・できたことを書いてください,離散時間フーリエ変換と離散フーリエ変換の定義の違いについて理解できた,A
D-2021_U50,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U50,11,4,質問があれば書いてください,特になし,A
D-2021_U50,11,5,今日の授業の感想や反省を書いてください,離散時間フーリエ変換、離散フーリエ変換の計算を実際に行うことで理解を深められたと思う。,A
D-2021_U50,12,1,今日の内容を自分なりの言葉で説明してみてください,高速フーリエ変換を用いることで計算階数を減らすことが出来る,A
D-2021_U50,12,2,今日の内容で、分かったこと・できたことを書いてください,高速フーリエ変換により計算回数が約半分になる,A
D-2021_U50,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U50,12,4,質問があれば書いてください,特になし,A
D-2021_U50,12,5,今日の授業の感想や反省を書いてください,高速フーリエ変換を理解できたが手計算だとあまり恩恵を感じられなかった,A
D-2021_U50,13,1,今日の内容を自分なりの言葉で説明してみてください,フィルタを設計することで必要な周波数帯の信号のみを取り出すことが出来る,A
D-2021_U50,13,2,今日の内容で、分かったこと・できたことを書いてください,フィルタの設計法に窓関数法が存在する,A
D-2021_U50,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U50,13,4,質問があれば書いてください,特になし,A
D-2021_U50,13,5,今日の授業の感想や反省を書いてください,フィルタの特性を判断するうえでフーリエ変換を行うなどこれまでの学修を理解していることが重要だと感じた,A
D-2021_U50,14,1,今日の内容を自分なりの言葉で説明してみてください,これまでの学習内容を知識マップを用いて整理した,A
D-2021_U50,14,2,今日の内容で、分かったこと・できたことを書いてください,これまでバラバラに学んできたことが系統化できたと思う,A
D-2021_U50,14,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2021_U50,14,4,質問があれば書いてください,特になし,A
D-2021_U50,14,5,今日の授業の感想や反省を書いてください,知識を系統化したことでより理解が深まったと思う,A
D-2021_U61,1,1,今日の内容を自分なりの言葉で説明してみてください,授業のオリエンテーションで、図書館LGCを活用することや手書きのノートを提出することなどの説明を受けた。,A
D-2021_U61,1,2,今日の内容で、分かったこと・できたことを書いてください,図書館LGCの見方や、授業の進め方を理解することができた。,A
D-2021_U61,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にありません。,A
D-2021_U61,1,4,質問があれば書いてください,特にありません。,A
D-2021_U61,1,5,今日の授業の感想や反省を書いてください,しっかりと学習が身につく方法が考えられているなと感じた。理解度チェックで理解していない言葉が多くあったから理解を深めていきたい。,A
D-2021_U61,2,1,今日の内容を自分なりの言葉で説明してみてください,信号の基礎について。値が連続か否かや、どのように値を取りうるかで分類されること。また、ディジタル信号処理にはアナログ信号処理に比べて多くの工程を要するが、保存性や柔軟性など利点も多いこと。,A
D-2021_U61,2,2,今日の内容で、分かったこと・できたことを書いてください,時間が連続か、離散かまたは振幅が連続か離散かで信号の種類が変わってくることを理解した。また、ディジタル信号のメリットについても理解した。,A
D-2021_U61,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にありません。,A
D-2021_U61,2,4,質問があれば書いてください,特にありません。,A
D-2021_U61,2,5,今日の授業の感想や反省を書いてください,ディジタル信号について、どのような種類があるのかを理解することができてよかった。しっかりとノートに書いて理解を深めていきたい。,A
D-2021_U61,3,1,今日の内容を自分なりの言葉で説明してみてください,信号を変換する際にフーリエ変換を用い、三角関数のものと複素数表現のものがあるということ,A
D-2021_U61,3,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ変換の三角関数、複素フーリエ変換の公式の理解,A
D-2021_U61,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,複素フーリエ変換の計算,A
D-2021_U61,3,4,質問があれば書いてください,複素フーリエ変換でn=0の時の場合分けは意識すべきでしょうか？,A
D-2021_U61,3,5,今日の授業の感想や反省を書いてください,もっとゆとりをもって学習に臨むべきだと感じた。,A
D-2021_U61,4,1,今日の内容を自分なりの言葉で説明してみてください,"非周期信号に対して周期を無限大にみなすことで、複素正弦波表現であらわすことができ、フーリエ変換を行うことができ、それがフーリエ逆変換と対をなしていること。
また、線形性や対称性など様々な性質を持ち、単位インパルス関数や単位ステップ関数など信号処理の上で非常に重要な関数を学んだ。",A
D-2021_U61,4,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ変換の性質の証明、単位ステップ関数や単位インパルス関数の理解ができた。,A
D-2021_U61,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,フーリエ変換の定義の理解が少しあやふやになってしまった。,A
D-2021_U61,4,4,質問があれば書いてください,特にありません。,A
D-2021_U61,4,5,今日の授業の感想や反省を書いてください,今回の演習で複素数表現でのフーリエ変換の計算を行ったが、三角関数の計算よりとても楽でミスが少なくなると感じた。自分なりに定義の理解をより深めていきたい。,A
