id,1,2,3,4,5,target
B-2020_U17,,"""Even if you have security software installed, backing up is important. Be very careful with fake links so that information such as passwords cannot be stolen. Also, do not use WEP.""",,,,0
B-2020_U18,"""The importance of passwords, the importance of backups, the importance of software updates, how to protect accounts, how wireless LAN works and things to note""",,,,,1
B-2020_U19,,,,,"""It's easy to learn because I can learn things that I didn't understand in my preparation. I was able to feel a sense of urgency when I learned that I hadn't done things like backups. I was able to set it to , thank you. """,0
B-2020_U20,"""I learned the process of how personal information such as passwords is leaked and how to deal with it.""","""In order to prevent leakage of personal information, it is better to set any password, and it is better to make it as long as possible using English characters, but it must be something that you can remember.""",,,,0
B-2020_U20,"""I learned the process of how personal information such as passwords is leaked and how to deal with it.""","""In order to prevent leakage of personal information, it is better to set any password, and it is better to make it as long as possible using English characters, but it must be something that you can remember.""",,,,0
B-2020_U22,,"""I think I need to rethink password settings for various things.
I also felt the need to understand backup and encryption settings. """,,,"""In order to deepen my understanding, I thought it necessary to do some research in advance on things I didn't understand at the preparatory stage.""",1
B-2020_U22,,"""I think I need to rethink password settings for various things.
I also felt the need to understand backup and encryption settings. """,,,"""In order to deepen my understanding, I thought it necessary to do some research in advance on things I didn't understand at the preparatory stage.""",1
B-2020_U23,"""Each device has various security measures, and safety is enhanced by locking multiple layers. However, due to the existence of fake sites and illegal wireless LANs, etc., There is always an element of danger.""",,,,,0
B-2020_U24,"""This class was about how to strengthen security as much as I can, how to take countermeasures when devices are attacked from the outside, and about wireless LAN.""","""It was more than I thought how important it is to have backups. This class taught me that I can strengthen my security if I do my own research. ""","""Nothing in particular.""",,"""I now understand how much I've been spending my days without paying much attention to security. I'm actually thinking of backing up my data on my computer from today. Thank you for today.
""",0
B-2020_U24,"""This class was about how to strengthen security as much as I can, how to take countermeasures when devices are attacked from the outside, and about wireless LAN.""","""It was more than I thought how important it is to have backups. This class taught me that I can strengthen my security if I do my own research. ""","""Nothing in particular.""",,"""I now understand how much I've been spending my days without paying much attention to security. I'm actually thinking of backing up my data on my computer from today. Thank you for today.
""",0
B-2020_U24,"""This class was about how to strengthen security as much as I can, how to take countermeasures when devices are attacked from the outside, and about wireless LAN.""","""It was more than I thought how important it is to have backups. This class taught me that I can strengthen my security if I do my own research. ""","""Nothing in particular.""",,"""I now understand how much I've been spending my days without paying much attention to security. I'm actually thinking of backing up my data on my computer from today. Thank you for today.
""",0
B-2020_U24,"""This class was about how to strengthen security as much as I can, how to take countermeasures when devices are attacked from the outside, and about wireless LAN.""","""It was more than I thought how important it is to have backups. This class taught me that I can strengthen my security if I do my own research. ""","""Nothing in particular.""",,"""I now understand how much I've been spending my days without paying much attention to security. I'm actually thinking of backing up my data on my computer from today. Thank you for today.
""",0
B-2020_U25,,,,,"""Regarding the link in the fake email. I didn't think that I could be redirected to a site that had absolutely nothing to do with the text on the link. I was under the impression that the suspicious link was a long string of characters full of symbols. So I want to be careful from now on.""",0
B-2020_U26,"""Security measures that can be done in familiar places""",,,,,0
B-2020_U27,,,,,"""I wanted only convenience, and tried not to use unknown wireless LAN or apps.
thank you very much. """,-1
B-2020_U31,,,,,"""In this class, you explained where there is a risk of being attacked, so I understood the importance of countermeasures and what kind of security exists for which attack. Practice in real life. I want to do it.""",1
B-2020_U33,,"""I was able to learn more about wireless LAN.
I was able to review the security of my mobile phone. ""","""I didn't really understand what the channel that appeared in the explanation of the wireless LAN was.""",,,0
B-2020_U33,,"""I was able to learn more about wireless LAN.
I was able to review the security of my mobile phone. ""","""I didn't really understand what the channel that appeared in the explanation of the wireless LAN was.""",,,0
B-2020_U34,"""In order to protect information devices, it is necessary to take countermeasures against theft/loss (passcode setting, screen lock, ""Search"" application, backup creation, data encryption, etc.) and malware countermeasures (software updates).
Passwords are stored on the server in the form of hashed passwords, but the risks of brute force and dictionary attacks remain. In order to protect information, it is necessary to set appropriate passwords and authentication, and manage information left on the server.
In order to protect the communication path, it is necessary to use a strong security standard such as WPA2 or connect to a highly secure base station when using a wireless LAN. ""","""I learned about the existence of stray wireless LAN.
I've been messing around with Wi-Fi settings until now, but now I know what they mean. """,,,,1
B-2020_U34,"""In order to protect information devices, it is necessary to take countermeasures against theft/loss (passcode setting, screen lock, ""Search"" application, backup creation, data encryption, etc.) and malware countermeasures (software updates).
Passwords are stored on the server in the form of hashed passwords, but the risks of brute force and dictionary attacks remain. In order to protect information, it is necessary to set appropriate passwords and authentication, and manage information left on the server.
In order to protect the communication path, it is necessary to use a strong security standard such as WPA2 or connect to a highly secure base station when using a wireless LAN. ""","""I learned about the existence of stray wireless LAN.
I've been messing around with Wi-Fi settings until now, but now I know what they mean. """,,,,1
B-2020_U35,"""Understanding device security to reduce damage from online cyberattacks""",,,,,0
B-2020_U38,,,,"""Nothing in particular""","""I was very pleased with how effectively the 'I understand' and 'I don't understand' buttons in the preparatory lessons were put to good use, and the main points of the lesson were summarized. """,0
B-2020_U38,,,,"""Nothing in particular""","""I was very pleased with how effectively the 'I understand' and 'I don't understand' buttons in the preparatory lessons were put to good use, and the main points of the lesson were summarized. """,0
B-2020_U39,,,,,"""Wirelesses that can be used in shops, public facilities, etc., and wireless in the wild are also dangerous, so I decided not to use them unnecessarily even if they can be used.""",1
B-2020_U40,"""There are many dangers on the Internet, and it is important to set up properly by yourself.""",,"""I don't know much about VPN""",,,1
B-2020_U40,"""There are many dangers on the Internet, and it is important to set up properly by yourself.""",,"""I don't know much about VPN""",,,1
B-2020_U41,"""Assuming that devices such as smartphones and personal computers are stolen, it is necessary to prepare to enable data backup, remote information deletion, and device search functions as appropriate. In addition, it is short, simple, and easy to predict. Do not use passwords or reuse passwords as it is extremely dangerous for personal information protection.
Be careful when using the Internet, as information may be stolen through fake links, URLs, and emails.
The device's OS requires regular updates, and avoid using an old OS that is vulnerable to the latest viruses.
""I need to make sure that the line I'm using is really reliable."" ""","""Create a strong password for each device and account. Don't click URL links easily.
The importance of OS updates. Wi-Fi at airports and shopping centers can be surprisingly dangerous. In addition to preventive measures, measures should be prepared to deal with worst-case scenarios. You can never be too careful! ! """,,,"""While listening to this class, I regretted that I hadn't made many assumptions and countermeasures for the worst-case scenario of what to do if my information was stolen. To be honest, information leaks or theft of smartphones, and passwords were revealed. I thought it was rare, but I thought I would take this opportunity to not only prevent cyber security breaches, but also prepare for them if they actually happen. I want to continue.""",-1
B-2020_U41,"""Assuming that devices such as smartphones and personal computers are stolen, it is necessary to prepare to enable data backup, remote information deletion, and device search functions as appropriate. In addition, it is short, simple, and easy to predict. Do not use passwords or reuse passwords as it is extremely dangerous for personal information protection.
Be careful when using the Internet, as information may be stolen through fake links, URLs, and emails.
The device's OS requires regular updates, and avoid using an old OS that is vulnerable to the latest viruses.
""I need to make sure that the line I'm using is really reliable."" ""","""Create a strong password for each device and account. Don't click URL links easily.
The importance of OS updates. Wi-Fi at airports and shopping centers can be surprisingly dangerous. In addition to preventive measures, measures should be prepared to deal with worst-case scenarios. You can never be too careful! ! """,,,"""While listening to this class, I regretted that I hadn't made many assumptions and countermeasures for the worst-case scenario of what to do if my information was stolen. To be honest, information leaks or theft of smartphones, and passwords were revealed. I thought it was rare, but I thought I would take this opportunity to not only prevent cyber security breaches, but also prepare for them if they actually happen. I want to continue.""",-1
B-2020_U41,"""Assuming that devices such as smartphones and personal computers are stolen, it is necessary to prepare to enable data backup, remote information deletion, and device search functions as appropriate. In addition, it is short, simple, and easy to predict. Do not use passwords or reuse passwords as it is extremely dangerous for personal information protection.
Be careful when using the Internet, as information may be stolen through fake links, URLs, and emails.
The device's OS requires regular updates, and avoid using an old OS that is vulnerable to the latest viruses.
""I need to make sure that the line I'm using is really reliable."" ""","""Create a strong password for each device and account. Don't click URL links easily.
The importance of OS updates. Wi-Fi at airports and shopping centers can be surprisingly dangerous. In addition to preventive measures, measures should be prepared to deal with worst-case scenarios. You can never be too careful! ! """,,,"""While listening to this class, I regretted that I hadn't made many assumptions and countermeasures for the worst-case scenario of what to do if my information was stolen. To be honest, information leaks or theft of smartphones, and passwords were revealed. I thought it was rare, but I thought I would take this opportunity to not only prevent cyber security breaches, but also prepare for them if they actually happen. I want to continue.""",-1
B-2020_U43,"""It is possible to provide a certain degree of security with apps and settings, but it is only possible to deal with what is already known, and it is weak against new things and is not perfect, so it is important to make your own decisions.""",,,,,1
B-2020_U44,"""About measures you can take to prevent your personal information from being leaked""","""The importance of passwords""","""I thought security measures were not properly implemented yet""",,"""In order to protect personal information in the future, I would like to change to a strong password and check the safety of Wi-Fi.""",-1
B-2020_U44,"""About measures you can take to prevent your personal information from being leaked""","""The importance of passwords""","""I thought security measures were not properly implemented yet""",,"""In order to protect personal information in the future, I would like to change to a strong password and check the safety of Wi-Fi.""",-1
B-2020_U44,"""About measures you can take to prevent your personal information from being leaked""","""The importance of passwords""","""I thought security measures were not properly implemented yet""",,"""In order to protect personal information in the future, I would like to change to a strong password and check the safety of Wi-Fi.""",-1
B-2020_U44,"""About measures you can take to prevent your personal information from being leaked""","""The importance of passwords""","""I thought security measures were not properly implemented yet""",,"""In order to protect personal information in the future, I would like to change to a strong password and check the safety of Wi-Fi.""",-1
B-2020_U45,"""Personal Security Measures""",,,,"""Since I was introduced to a lot of things I can do by myself with only familiar stories, I decided to put it into practice from now on.""",0
B-2020_U45,"""Personal Security Measures""",,,,"""Since I was introduced to a lot of things I can do by myself with only familiar stories, I decided to put it into practice from now on.""",0
B-2020_U46,,,,"""Will I be able to use Find My iPhone even if location information is normally turned off?""","""This time, I learned a lot from talking about things I used to use, things I knew existed but had never used.
I bought my own Mac for the first time after entering university, and both my parents and I have only used Windows so far, so there are many things I don't understand, but I will refer to the lectures and set them up little by little. """,1
B-2020_U46,,,,"""Will I be able to use Find My iPhone even if location information is normally turned off?""","""This time, I learned a lot from talking about things I used to use, things I knew existed but had never used.
I bought my own Mac for the first time after entering university, and both my parents and I have only used Windows so far, so there are many things I don't understand, but I will refer to the lectures and set them up little by little. """,1
B-2020_U47,,"""Among the passwords, I was worried about face authentication and fingerprint authentication, but if I use them in combination, I feel a little safer.
How to judge a fake site","""It was still a bit difficult to understand about wireless LAN""",,,0
B-2020_U47,,"""Among the passwords, I was worried about face authentication and fingerprint authentication, but if I use them in combination, I feel a little safer.
How to judge a fake site","""It was still a bit difficult to understand about wireless LAN""",,,0
B-2020_U48,,"""Beware of Fake Links and Suspicious Wi-Fi""",,,,1
B-2020_U49,,"""I was able to learn and understand appropriate security methods for devices, accounts, and communication paths.
・As I wrote last week, I was able to get a perfect score on the quiz. """,,,,1
B-2020_U5,,,,"""Regarding creating a password, I was wondering if it is safe to use a different character in one password.
I thought it would be nice if it was just one, because it would be easier to remember, but if it was a brute-force method, would I get it right? ""","""I tend to reuse passwords unintentionally, so I thought I'd be careful. Also, even when it's time to buy a new smartphone or computer in the future, don't neglect security measures based on the latest and correct information. I wanted to.""",0
B-2020_U5,,,,"""Regarding creating a password, I was wondering if it is safe to use a different character in one password.
I thought it would be nice if it was just one, because it would be easier to remember, but if it was a brute-force method, would I get it right? ""","""I tend to reuse passwords unintentionally, so I thought I'd be careful. Also, even when it's time to buy a new smartphone or computer in the future, don't neglect security measures based on the latest and correct information. I wanted to.""",0
B-2020_U50,,"""How to use backups, how to set a strong password""",,,,0
B-2020_U52,,"""I learned for the first time that passwords are stored on the server in the form of password hashes.
I learned to be careful when using Wi-Fi. """,,,"""It was interesting to learn things for the first time and to realize things that I usually didn't care about.""",0
B-2020_U52,,"""I learned for the first time that passwords are stored on the server in the form of password hashes.
I learned to be careful when using Wi-Fi. """,,,"""It was interesting to learn things for the first time and to realize things that I usually didn't care about.""",0
B-2020_U53,"""Importance of passwords
How do I protect my information?""","""I've found that there are some strengths of Wi-Fi security that you shouldn't use.
In order to protect the information terminal, I learned that it is important to know various methods and use them in combination. """,,,,1
B-2020_U53,"""Importance of passwords
How do I protect my information?""","""I've found that there are some strengths of Wi-Fi security that you shouldn't use.
In order to protect the information terminal, I learned that it is important to know various methods and use them in combination. """,,,,1
B-2020_U54,"""I learned how to set passwords and how to use Wi-Fi in order to use smartphones and computers safely.""",,"""I didn't understand how channels and SSIDs work. I'd like to understand these words because I see them occasionally when using smartphones.""",,,0
B-2020_U54,"""I learned how to set passwords and how to use Wi-Fi in order to use smartphones and computers safely.""",,"""I didn't understand how channels and SSIDs work. I'd like to understand these words because I see them occasionally when using smartphones.""",,,0
B-2020_U55,"""Handling and countermeasures regarding the security of the electronic devices that you own.
What kind of anti-theft and anti-malware measures are there?
What is the password authentication mechanism and what is the today's password that can be understood from it?
Types of communication standards, their security, vulnerabilities, and how to handle them. ""","""Even the passwords and personal information that you casually entrust to electronic devices can be stolen at some point.
By taking measures and being careful on a daily basis, it is possible to prevent the leakage and loss of such personal information. """,,,,0
B-2020_U55,"""Handling and countermeasures regarding the security of the electronic devices that you own.
What kind of anti-theft and anti-malware measures are there?
What is the password authentication mechanism and what is the today's password that can be understood from it?
Types of communication standards, their security, vulnerabilities, and how to handle them. ""","""Even the passwords and personal information that you casually entrust to electronic devices can be stolen at some point.
By taking measures and being careful on a daily basis, it is possible to prevent the leakage and loss of such personal information. """,,,,0
B-2020_U56,"""Measures we can take to protect our information""",,"""I couldn't really understand channels etc.""",,,-2
B-2020_U56,"""Measures we can take to protect our information""",,"""I couldn't really understand channels etc.""",,,-2
B-2020_U57,,,,,"""Until now, when connecting to free Wi-Fi in the city, I had never thought about the danger and the difference in the degree of danger. , I thought I'd be careful every time I use it in the future.In addition, since I became a university student, I have more opportunities to use computers, and the amount of data that I store has increased, so I will use what I learned this time to review security measures and save data. I plan to make frequent backups of the",1
B-2020_U59,"""In addition to protecting the information equipment itself, it is important to protect your own information on your PC and smartphone. Backups, data encryption, and password management are necessary. Malware and eavesdropping are important. Also, when using wireless LANs such as Wi-Fi, you need to be careful not to connect to anything you don't know and to avoid entering personal information such as passwords and credit card numbers.""",,,,,1
B-2020_U6,"""About measures that individuals can take to protect personal information, passwords and Wi-Fi mechanisms""",,,,"""Up until now I've been casually connecting to Wi-Fi around town, so from now on, I want to be careful to only connect to things that I can confirm are trustworthy.""",1
B-2020_U6,"""About measures that individuals can take to protect personal information, passwords and Wi-Fi mechanisms""",,,,"""Up until now I've been casually connecting to Wi-Fi around town, so from now on, I want to be careful to only connect to things that I can confirm are trustworthy.""",1
B-2020_U60,,,,,"""I think it was a good opportunity to re-learn the fear of my information being stolen and to reflect on my device settings and passwords.""",0
B-2020_U64,"""Computer Device Security""",,"""I didn't understand how the password works""",,"""I immediately decided to check the settings and do what I couldn't do.""",-1
B-2020_U64,"""Computer Device Security""",,"""I didn't understand how the password works""",,"""I immediately decided to check the settings and do what I couldn't do.""",-1
B-2020_U64,"""Computer Device Security""",,"""I didn't understand how the password works""",,"""I immediately decided to check the settings and do what I couldn't do.""",-1
B-2020_U65,,,"""I think you said it was generally okay, but the Wi-Fi security was a little difficult.""",,,0
B-2020_U67,,"""I learned a lot about Android devices for the first time""","""Voice was hard to hear.""",,"""It was a practical and interesting class.""",1
B-2020_U67,,"""I learned a lot about Android devices for the first time""","""Voice was hard to hear.""",,"""It was a practical and interesting class.""",1
B-2020_U67,,"""I learned a lot about Android devices for the first time""","""Voice was hard to hear.""",,"""It was a practical and interesting class.""",1
B-2020_U68,,,,"""You said that hashed passwords cannot be reverted directly, but are you saying that they can be reverted using some variables and abused?""",,1
B-2020_U70,"""How to set passwords, etc. for safe use of computers and smartphones.""",,,,,0
B-2020_U72,,"""The password is also encrypted on the other side of the site""",,,,-1
B-2020_U73,"""I learned how to protect my devices and information and what is good and bad.""","""At the time of preparation, I realized that the passwords I usually use on my computer and smartphone were weak, so I reconfigured them by mixing uppercase and lowercase letters, numbers, and symbols. There is.""",,,"""I thought I had listened to the class seriously and understood, but I was very disappointed that I could not make good use of what I learned in the quiz.
I still have 5 classes left, so I want to take it back. """,0
B-2020_U73,"""I learned how to protect my devices and information and what is good and bad.""","""At the time of preparation, I realized that the passwords I usually use on my computer and smartphone were weak, so I reconfigured them by mixing uppercase and lowercase letters, numbers, and symbols. There is.""",,,"""I thought I had listened to the class seriously and understood, but I was very disappointed that I could not make good use of what I learned in the quiz.
I still have 5 classes left, so I want to take it back. """,0
B-2020_U73,"""I learned how to protect my devices and information and what is good and bad.""","""At the time of preparation, I realized that the passwords I usually use on my computer and smartphone were weak, so I reconfigured them by mixing uppercase and lowercase letters, numbers, and symbols. There is.""",,,"""I thought I had listened to the class seriously and understood, but I was very disappointed that I could not make good use of what I learned in the quiz.
I still have 5 classes left, so I want to take it back. """,0
B-2020_U74,,,,"""Nothing in particular.""","""I was wondering about the frequency band when setting up the wireless LAN, and I'm glad I understood the meaning of the frequency band. I'd like to actively use markers from the next time.""",-1
B-2020_U74,,,,"""Nothing in particular.""","""I was wondering about the frequency band when setting up the wireless LAN, and I'm glad I understood the meaning of the frequency band. I'd like to actively use markers from the next time.""",-1
B-2020_U76,"""Specific measures for safe use of smartphones, computers, etc.""","""I learned how to set up on a smartphone or computer, so I want to put it into practice.""",,,,0
B-2020_U76,"""Specific measures for safe use of smartphones, computers, etc.""","""I learned how to set up on a smartphone or computer, so I want to put it into practice.""",,,,0
B-2020_U77,"""Mechanism of passwords, mechanism of WiFi (?), importance of backups, importance of updates, countermeasures in case of emergency""",,,,"""I made a mistake in one question in the quiz (1), and I misread the text.
I wanted to hear more about hash functions. """,0
B-2020_U77,"""Mechanism of passwords, mechanism of WiFi (?), importance of backups, importance of updates, countermeasures in case of emergency""",,,,"""I made a mistake in one question in the quiz (1), and I misread the text.
I wanted to hear more about hash functions. """,0
B-2020_U78,,,,,"""Among the settings introduced in class, there were settings that I hadn't done on my device, so I'm glad I was able to learn about them this time.""",1
B-2020_U79,"""There is no absolute security protection, so it is important to take measures that you can take as much as possible by acquiring the correct knowledge and measures that you can take as an individual.""",,,,,0
B-2020_U8,,"""I learned how the passwords that I used to use casually worked. Also, I was able to learn about the existence of password hashes for the first time. Among wifi, what kind of wifi is dangerous? I was able to know, and I wanted to be careful from now on.""","""I would like to review the second half of the class again and understand it firmly.""",,"""I was able to learn concretely what to do to protect smartphones and computers, which are things that are familiar to us. Also, I learned a lot about how passwords work and what kind of wifi is dangerous, etc. I'm glad I was able to know that.I was also able to understand the importance of updates.From now on, I want to make good use of location information functions and face recognition, and live in an environment where I can feel safe in the information society. .""",1
B-2020_U8,,"""I learned how the passwords that I used to use casually worked. Also, I was able to learn about the existence of password hashes for the first time. Among wifi, what kind of wifi is dangerous? I was able to know, and I wanted to be careful from now on.""","""I would like to review the second half of the class again and understand it firmly.""",,"""I was able to learn concretely what to do to protect smartphones and computers, which are things that are familiar to us. Also, I learned a lot about how passwords work and what kind of wifi is dangerous, etc. I'm glad I was able to know that.I was also able to understand the importance of updates.From now on, I want to make good use of location information functions and face recognition, and live in an environment where I can feel safe in the information society. .""",1
B-2020_U8,,"""I learned how the passwords that I used to use casually worked. Also, I was able to learn about the existence of password hashes for the first time. Among wifi, what kind of wifi is dangerous? I was able to know, and I wanted to be careful from now on.""","""I would like to review the second half of the class again and understand it firmly.""",,"""I was able to learn concretely what to do to protect smartphones and computers, which are things that are familiar to us. Also, I learned a lot about how passwords work and what kind of wifi is dangerous, etc. I'm glad I was able to know that.I was also able to understand the importance of updates.From now on, I want to make good use of location information functions and face recognition, and live in an environment where I can feel safe in the information society. .""",1
B-2020_U80,,,,,"""This is going to be a repeat of the first time, but I used to reuse passwords so I don't forget them, but I'll be more careful in the future. I'll also make a backup.""",0
B-2020_U82,,,"""I wasn't sure about the types of WEP, etc., but I found out that I shouldn't use it.""",,,0
B-2020_U83,,,"""I didn't quite understand the password hash part. I got the gist of it.""","""I'm talking about password hashing, but if I know how to calculate it, will all the passwords using that service be exposed?""","""There are things that I need to be careful about, so I will deal with them as soon as possible.""",0
B-2020_U83,,,"""I didn't quite understand the password hash part. I got the gist of it.""","""I'm talking about password hashing, but if I know how to calculate it, will all the passwords using that service be exposed?""","""There are things that I need to be careful about, so I will deal with them as soon as possible.""",0
B-2020_U83,,,"""I didn't quite understand the password hash part. I got the gist of it.""","""I'm talking about password hashing, but if I know how to calculate it, will all the passwords using that service be exposed?""","""There are things that I need to be careful about, so I will deal with them as soon as possible.""",0
B-2020_U84,,,,,"""If the password is leaked, it can cause big problems. So, I found it important to set up and manage passwords securely.""",-3
B-2020_U85,,,"""I'm not sure about password hashing yet, I'll look into it later.""",,,1
B-2020_U86,"""There is no perfect security method, so knowing about possible threats and taking appropriate measures will help you protect yourself.""","""This is the first time I've used the Find My app on my iPhone.""",,,,1
B-2020_U86,"""There is no perfect security method, so knowing about possible threats and taking appropriate measures will help you protect yourself.""","""This is the first time I've used the Find My app on my iPhone.""",,,,1
B-2020_U87,"""Take care of your own personal information. Do not provide it recklessly or tell others.
It is necessary to protect yourself by taking measures to prevent your personal information from being stolen. """,,,,"""I forgot to prepare for class, so it was a little difficult to keep up with the class.""",0
B-2020_U87,"""Take care of your own personal information. Do not provide it recklessly or tell others.
It is necessary to protect yourself by taking measures to prevent your personal information from being stolen. """,,,,"""I forgot to prepare for class, so it was a little difficult to keep up with the class.""",0
B-2020_U9,"""No matter how good the security software is, it can only deal with existing viruses and cannot deal with newly emerging viruses, so it is important to keep it up-to-date by updating. It is also important to have a backup of your data in case it could be stolen.
It is also a good way to decide on a certain word and add something associated with the service in order to make it easy to remember without reusing the password. ""","""Until now, even when I looked at the update information, I tended to put it off until the next time I have time, but I realized that that's no good. I thought I had to change everything about password settings. I knew it would be good to change some things, so I thought I would do it from now on.""",,,,1
B-2020_U9,"""No matter how good the security software is, it can only deal with existing viruses and cannot deal with newly emerging viruses, so it is important to keep it up-to-date by updating. It is also important to have a backup of your data in case it could be stolen.
It is also a good way to decide on a certain word and add something associated with the service in order to make it easy to remember without reusing the password. ""","""Until now, even when I looked at the update information, I tended to put it off until the next time I have time, but I realized that that's no good. I thought I had to change everything about password settings. I knew it would be good to change some things, so I thought I would do it from now on.""",,,,1
B-2020_U91,"""It was a lot more practical than the previous lecture, and it was very informative. I was able to check my device while taking the lecture, and I learned something for the first time, so it was a lot of surprises.""","""I was able to confirm my device and strengthen security measures.""",,,,0
B-2020_U91,"""It was a lot more practical than the previous lecture, and it was very informative. I was able to check my device while taking the lecture, and I learned something for the first time, so it was a lot of surprises.""","""I was able to confirm my device and strengthen security measures.""",,,,0
B-2020_U92,,,,"""Nothing in particular.""",,1
B-2020_U93,,,"""Nothing in particular""","""Nothing in particular""","""This time was easier than last time.""",-1
B-2020_U93,,,"""Nothing in particular""","""Nothing in particular""","""This time was easier than last time.""",-1
B-2020_U93,,,"""Nothing in particular""","""Nothing in particular""","""This time was easier than last time.""",-1
B-2020_U94,"""Passwords, how wi-fi works""","""I understand how passwords are made unbreakable, mainly hash functions.""",,,,-1
B-2020_U94,"""Passwords, how wi-fi works""","""I understand how passwords are made unbreakable, mainly hash functions.""",,,,-1
C-2021-1_U10,,"""Simply reducing the amount of code does not make the code unique, so it is necessary to investigate the average codeword length and entropy.
The average codeword length of the optimal code can be narrowed down by computation. ""","""The Meaning of the Entropy Formula""",,,-2
C-2021-1_U10,,"""Simply reducing the amount of code does not make the code unique, so it is necessary to investigate the average codeword length and entropy.
The average codeword length of the optimal code can be narrowed down by computation. ""","""The Meaning of the Entropy Formula""",,,-2
C-2021-1_U100,,,"""I didn't know much about entropy.""",,"""It was difficult to understand because there were a lot of words and words that I heard for the first time.""",-2
C-2021-1_U100,,,"""I didn't know much about entropy.""",,"""It was difficult to understand because there were a lot of words and words that I heard for the first time.""",-2
C-2021-1_U101,,"""I was able to understand how to distinguish uniquely decodable codes from those that are not. I was also able to understand prefixes and decoding processes for prefixes.""",,,"""Today's class was more fun than last time because there were more emoticons floating around. I think it's good because I know that it is, and I feel relieved.""",-2
C-2021-1_U101,,"""I was able to understand how to distinguish uniquely decodable codes from those that are not. I was also able to understand prefixes and decoding processes for prefixes.""",,,"""Today's class was more fun than last time because there were more emoticons floating around. I think it's good because I know that it is, and I feel relieved.""",-2
C-2021-1_U102,,"""I was amazed to learn that they are thinking about how to convey information efficiently and accurately.""",,,,-2
C-2021-1_U103,,,"""My understanding of the proof was ambiguous""","""Nothing in particular""","""It was difficult, so I was a little worried about the future.""",-1
C-2021-1_U103,,,"""My understanding of the proof was ambiguous""","""Nothing in particular""","""It was difficult, so I was a little worried about the future.""",-1
C-2021-1_U103,,,"""My understanding of the proof was ambiguous""","""Nothing in particular""","""It was difficult, so I was a little worried about the future.""",-1
C-2021-1_U104,"""I learned how to encode information, what kind of code is suitable for encoding, about entropy, etc.""","""Evaluation criteria for code 1, Unique combination possibility... Code string can be combined in one way 2, Instantaneous combination possibility... Can be combined with only the code that appears 3, Average code word length... · It is better to set a code that can be shortened
The optimal code is the code with the minimum average codeword length, the lower limit of the average codeword length is entropy, and if the average codeword length is in the range of entropy + 1, it is the optimal code.
""",,,,-1
C-2021-1_U104,"""I learned how to encode information, what kind of code is suitable for encoding, about entropy, etc.""","""Evaluation criteria for code 1, Unique combination possibility... Code string can be combined in one way 2, Instantaneous combination possibility... Can be combined with only the code that appears 3, Average code word length... · It is better to set a code that can be shortened
The optimal code is the code with the minimum average codeword length, the lower limit of the average codeword length is entropy, and if the average codeword length is in the range of entropy + 1, it is the optimal code.
""",,,,-1
