id,1,2,3,4,5,target
C-2021-1_U105,"""Correlation is the relationship between two quantities. Variance is the spread of the data. Statistical tests are used when the number of data is insufficient to obtain a meaningful difference. The purpose is to show that there is. If the significance level is judged by a small percentage, it is easy to reject it probabilistically.""","""Correlation indicates the relationship between two quantities, and can be divided into positive correlation, negative correlation, and no correlation. There is a correlation coefficient that expresses the degree of correlation from -1 to 1. Correlation The number is calculated as the variance of xy/√x and the variance of y. I was able to understand more than before why the correlation coefficient was calculated this way.""","""At first, it was difficult to understand the definition of the correlation coefficient, why the formula is like this, and the significance level.""",,"""I learned how to distribute data in high school, so it was easy to understand. I only memorized how to calculate the correlation coefficient in high school, so I'm glad I understood the mechanism a little. I'll do my best to rest.""",-1
C-2021-1_U105,"""Correlation is the relationship between two quantities. Variance is the spread of the data. Statistical tests are used when the number of data is insufficient to obtain a meaningful difference. The purpose is to show that there is. If the significance level is judged by a small percentage, it is easy to reject it probabilistically.""","""Correlation indicates the relationship between two quantities, and can be divided into positive correlation, negative correlation, and no correlation. There is a correlation coefficient that expresses the degree of correlation from -1 to 1. Correlation The number is calculated as the variance of xy/√x and the variance of y. I was able to understand more than before why the correlation coefficient was calculated this way.""","""At first, it was difficult to understand the definition of the correlation coefficient, why the formula is like this, and the significance level.""",,"""I learned how to distribute data in high school, so it was easy to understand. I only memorized how to calculate the correlation coefficient in high school, so I'm glad I understood the mechanism a little. I'll do my best to rest.""",-1
C-2021-1_U105,"""Correlation is the relationship between two quantities. Variance is the spread of the data. Statistical tests are used when the number of data is insufficient to obtain a meaningful difference. The purpose is to show that there is. If the significance level is judged by a small percentage, it is easy to reject it probabilistically.""","""Correlation indicates the relationship between two quantities, and can be divided into positive correlation, negative correlation, and no correlation. There is a correlation coefficient that expresses the degree of correlation from -1 to 1. Correlation The number is calculated as the variance of xy/√x and the variance of y. I was able to understand more than before why the correlation coefficient was calculated this way.""","""At first, it was difficult to understand the definition of the correlation coefficient, why the formula is like this, and the significance level.""",,"""I learned how to distribute data in high school, so it was easy to understand. I only memorized how to calculate the correlation coefficient in high school, so I'm glad I understood the mechanism a little. I'll do my best to rest.""",-1
C-2021-1_U106,,"""Correlation type
Positive correlation…x1 is large, x2 is large. x1x2 tends to be positive
Negative correlation…x1 is large, x2 is small. x1x2 tends to be negative
Uncorrelated: no relationship between x1 and x2
Even if the correlation coefficient p is known, the slope and shape cannot be determined.
Hypothesis that there is no difference ... null hypothesis (⇔ alternative hypothesis)
Rejection judgment by significance level""",,,,-2
C-2021-1_U107,"""I learned about correlation, which I nibbled at in high school math.
I also learned about tests for statistical evaluation. ""","""The meaning and use of the correlation coefficient, which I was not aware of when I was in high school.""",,,"""There were some things I learned in high school, but I was able to deepen them further.
It was the first time I learned about the testing method. """,0
C-2021-1_U107,"""I learned about correlation, which I nibbled at in high school math.
I also learned about tests for statistical evaluation. ""","""The meaning and use of the correlation coefficient, which I was not aware of when I was in high school.""",,,"""There were some things I learned in high school, but I was able to deepen them further.
It was the first time I learned about the testing method. """,0
C-2021-1_U107,"""I learned about correlation, which I nibbled at in high school math.
I also learned about tests for statistical evaluation. ""","""The meaning and use of the correlation coefficient, which I was not aware of when I was in high school.""",,,"""There were some things I learned in high school, but I was able to deepen them further.
It was the first time I learned about the testing method. """,0
C-2021-1_U11,"""Correlation is a way of describing the relationship between two quantities. Distributions reveal the properties of a population. A statistical test is a framework for evaluating statistical differences. Image analysis includes filtering. includes smoothing, edge extraction, differential filtering, Sobel filtering and binarization.""","""I was able to understand how to use correlations and variances outside of mathematics. Also, I was able to understand some types of image analysis.""","""I didn't quite understand the formula that came out with the differential filter.""",,"""In this class, it was interesting to learn how I can use what I learned in high school, such as correlation and distribution, in my daily life. There were many types of image analysis, so I organized them and remembered them. want to go.""",-3
C-2021-1_U11,"""Correlation is a way of describing the relationship between two quantities. Distributions reveal the properties of a population. A statistical test is a framework for evaluating statistical differences. Image analysis includes filtering. includes smoothing, edge extraction, differential filtering, Sobel filtering and binarization.""","""I was able to understand how to use correlations and variances outside of mathematics. Also, I was able to understand some types of image analysis.""","""I didn't quite understand the formula that came out with the differential filter.""",,"""In this class, it was interesting to learn how I can use what I learned in high school, such as correlation and distribution, in my daily life. There were many types of image analysis, so I organized them and remembered them. want to go.""",-3
C-2021-1_U11,"""Correlation is a way of describing the relationship between two quantities. Distributions reveal the properties of a population. A statistical test is a framework for evaluating statistical differences. Image analysis includes filtering. includes smoothing, edge extraction, differential filtering, Sobel filtering and binarization.""","""I was able to understand how to use correlations and variances outside of mathematics. Also, I was able to understand some types of image analysis.""","""I didn't quite understand the formula that came out with the differential filter.""",,"""In this class, it was interesting to learn how I can use what I learned in high school, such as correlation and distribution, in my daily life. There were many types of image analysis, so I organized them and remembered them. want to go.""",-3
C-2021-1_U11,"""Correlation is a way of describing the relationship between two quantities. Distributions reveal the properties of a population. A statistical test is a framework for evaluating statistical differences. Image analysis includes filtering. includes smoothing, edge extraction, differential filtering, Sobel filtering and binarization.""","""I was able to understand how to use correlations and variances outside of mathematics. Also, I was able to understand some types of image analysis.""","""I didn't quite understand the formula that came out with the differential filter.""",,"""In this class, it was interesting to learn how I can use what I learned in high school, such as correlation and distribution, in my daily life. There were many types of image analysis, so I organized them and remembered them. want to go.""",-3
C-2021-1_U12,"""Today we learned how to read data from correlations and variances
In addition, statistical tests can be used to determine the presence or absence of a difference between two things even in limited data.
I learned about various filtering processes, how to resharp images, and how to remove edges while reducing noise.""","""In a statistical test, first of all, think as if there is no difference.
Can you overlay the two graphs and discern the difference? ?
""","""I didn't know how to do a Sobel filter
I would like to find out. """,,"""I was able to learn about statistical tests, and I thought that what I had been looking at without thinking about anything can now be thought through.
""",-1
C-2021-1_U12,"""Today we learned how to read data from correlations and variances
In addition, statistical tests can be used to determine the presence or absence of a difference between two things even in limited data.
I learned about various filtering processes, how to resharp images, and how to remove edges while reducing noise.""","""In a statistical test, first of all, think as if there is no difference.
Can you overlay the two graphs and discern the difference? ?
""","""I didn't know how to do a Sobel filter
I would like to find out. """,,"""I was able to learn about statistical tests, and I thought that what I had been looking at without thinking about anything can now be thought through.
""",-1
C-2021-1_U12,"""Today we learned how to read data from correlations and variances
In addition, statistical tests can be used to determine the presence or absence of a difference between two things even in limited data.
I learned about various filtering processes, how to resharp images, and how to remove edges while reducing noise.""","""In a statistical test, first of all, think as if there is no difference.
Can you overlay the two graphs and discern the difference? ?
""","""I didn't know how to do a Sobel filter
I would like to find out. """,,"""I was able to learn about statistical tests, and I thought that what I had been looking at without thinking about anything can now be thought through.
""",-1
C-2021-1_U12,"""Today we learned how to read data from correlations and variances
In addition, statistical tests can be used to determine the presence or absence of a difference between two things even in limited data.
I learned about various filtering processes, how to resharp images, and how to remove edges while reducing noise.""","""In a statistical test, first of all, think as if there is no difference.
Can you overlay the two graphs and discern the difference? ?
""","""I didn't know how to do a Sobel filter
I would like to find out. """,,"""I was able to learn about statistical tests, and I thought that what I had been looking at without thinking about anything can now be thought through.
""",-1
C-2021-1_U13,,"""Methods for obtaining information from representations of complete data""",,,,-2
C-2021-1_U14,"""About Correlations, Tests, and Images""","""I was able to learn about image processing, detection, and recognition methods. I was also able to learn more about the information obtained from correlation and the significance of correlation.""",,,"""It's hard to study a huge range of things because the sum is approaching, but I want to do my best to take the test by using exercises and quizzes.""",-2
C-2021-1_U14,"""About Correlations, Tests, and Images""","""I was able to learn about image processing, detection, and recognition methods. I was also able to learn more about the information obtained from correlation and the significance of correlation.""",,,"""It's hard to study a huge range of things because the sum is approaching, but I want to do my best to take the test by using exercises and quizzes.""",-2
C-2021-1_U14,"""About Correlations, Tests, and Images""","""I was able to learn about image processing, detection, and recognition methods. I was also able to learn more about the information obtained from correlation and the significance of correlation.""",,,"""It's hard to study a huge range of things because the sum is approaching, but I want to do my best to take the test by using exercises and quizzes.""",-2
C-2021-1_U15,"""Contents that teach practical use of statistical data""","""How to use statistical data, how to process images""","""Computation of derivative filters""",,"""It was difficult to calculate the image processing""",-2
C-2021-1_U15,"""Contents that teach practical use of statistical data""","""How to use statistical data, how to process images""","""Computation of derivative filters""",,"""It was difficult to calculate the image processing""",-2
C-2021-1_U15,"""Contents that teach practical use of statistical data""","""How to use statistical data, how to process images""","""Computation of derivative filters""",,"""It was difficult to calculate the image processing""",-2
C-2021-1_U15,"""Contents that teach practical use of statistical data""","""How to use statistical data, how to process images""","""Computation of derivative filters""",,"""It was difficult to calculate the image processing""",-2
C-2021-1_U16,,"""I was able to understand the field of correlation as a review because there were many parts that were dealt with in high school mathematics classes.""",,,,-2
C-2021-1_U2,"""The distribution tells us what and how much of the data, and the variance tells us how much the data is spread out. However, the variance alone is not enough to describe the data. Correlation is a way of describing the relationship between two quantities. There is, and the numerator is important in the correlation coefficient. Image analysis also includes filtering processing that obtains the value from the value of the pixel at the same position and the value of the surrounding pixels, smoothing and edge extraction are possible.""",,,,,-3
C-2021-1_U20,,"""I learned that you can't analyze data correctly unless you use various means to analyze data and look at it from multiple angles.""",,,"""I learned the points to be aware of when looking at distributions, etc., so I felt that I should be careful not to misunderstand.""",-3
C-2021-1_U20,,"""I learned that you can't analyze data correctly unless you use various means to analyze data and look at it from multiple angles.""",,,"""I learned the points to be aware of when looking at distributions, etc., so I felt that I should be careful not to misunderstand.""",-3
C-2021-1_U23,"""Regarding the distribution of data. Variance is a numerical value that expresses the degree of spread. The degree of correlation that indicates the relationship between two types of quantities is expressed in the range of -1 to 1 as the correlation coefficient ρ. Expressed as ρ = (mean value of xy)/√(variance of x)(variance of y) When you want to show that there is a difference even if the data are limited, you can statistically calculate the “difference” A framework for evaluation is a statistical test. Believe the null hypothesis, calculate the probability of it happening, and compare it to the significance criterion. Focusing on the arrangement of numerical data and the values ​​themselves, image analysis is performed. Filter processing enables smoothing and edge extraction. """,,,"""Nothing in particular.""","""Even in high school, I learned about data distribution, such as variance and correlation coefficients, but I learned for the first time that there are points that make analysis easier, such as setting the mean value to 0. Statistical tests are my own It's difficult to understand from the beginning, but if you think about the example of judging whether you are a Kyushu University student or not, I was able to understand what this is.As for filtering, it's difficult, but I thought it would be cool if I could do it. .""",-3
C-2021-1_U23,"""Regarding the distribution of data. Variance is a numerical value that expresses the degree of spread. The degree of correlation that indicates the relationship between two types of quantities is expressed in the range of -1 to 1 as the correlation coefficient ρ. Expressed as ρ = (mean value of xy)/√(variance of x)(variance of y) When you want to show that there is a difference even if the data are limited, you can statistically calculate the “difference” A framework for evaluation is a statistical test. Believe the null hypothesis, calculate the probability of it happening, and compare it to the significance criterion. Focusing on the arrangement of numerical data and the values ​​themselves, image analysis is performed. Filter processing enables smoothing and edge extraction. """,,,"""Nothing in particular.""","""Even in high school, I learned about data distribution, such as variance and correlation coefficients, but I learned for the first time that there are points that make analysis easier, such as setting the mean value to 0. Statistical tests are my own It's difficult to understand from the beginning, but if you think about the example of judging whether you are a Kyushu University student or not, I was able to understand what this is.As for filtering, it's difficult, but I thought it would be cool if I could do it. .""",-3
C-2021-1_U23,"""Regarding the distribution of data. Variance is a numerical value that expresses the degree of spread. The degree of correlation that indicates the relationship between two types of quantities is expressed in the range of -1 to 1 as the correlation coefficient ρ. Expressed as ρ = (mean value of xy)/√(variance of x)(variance of y) When you want to show that there is a difference even if the data are limited, you can statistically calculate the “difference” A framework for evaluation is a statistical test. Believe the null hypothesis, calculate the probability of it happening, and compare it to the significance criterion. Focusing on the arrangement of numerical data and the values ​​themselves, image analysis is performed. Filter processing enables smoothing and edge extraction. """,,,"""Nothing in particular.""","""Even in high school, I learned about data distribution, such as variance and correlation coefficients, but I learned for the first time that there are points that make analysis easier, such as setting the mean value to 0. Statistical tests are my own It's difficult to understand from the beginning, but if you think about the example of judging whether you are a Kyushu University student or not, I was able to understand what this is.As for filtering, it's difficult, but I thought it would be cool if I could do it. .""",-3
C-2021-1_U24,"""I learned about data distribution, mean, variance, correlation and statistical tests. I thought about filtering and image analysis.""","""As for correlation, I learned how to calculate it in high school mathematics, so I was able to review it well.""",,,"""I thought it would be interesting to break away from game controllers. Also, I had the impression that this class used a lot of mathematics, especially when talking about filtering, so I thought it would be necessary to think about it while connecting various fields. .""",-1
C-2021-1_U24,"""I learned about data distribution, mean, variance, correlation and statistical tests. I thought about filtering and image analysis.""","""As for correlation, I learned how to calculate it in high school mathematics, so I was able to review it well.""",,,"""I thought it would be interesting to break away from game controllers. Also, I had the impression that this class used a lot of mathematics, especially when talking about filtering, so I thought it would be necessary to think about it while connecting various fields. .""",-1
C-2021-1_U24,"""I learned about data distribution, mean, variance, correlation and statistical tests. I thought about filtering and image analysis.""","""As for correlation, I learned how to calculate it in high school mathematics, so I was able to review it well.""",,,"""I thought it would be interesting to break away from game controllers. Also, I had the impression that this class used a lot of mathematics, especially when talking about filtering, so I thought it would be necessary to think about it while connecting various fields. .""",-1
C-2021-1_U25,"""Data and distributions, representing them graphically
correlation""","""statistical test""",,,,-2
C-2021-1_U25,"""Data and distributions, representing them graphically
correlation""","""statistical test""",,,,-2
C-2021-1_U26,"""A notation that makes data relationships easier to see. Comparison with surrounding data.""","""Correlation was easy to understand, just like high school mathematics. Part of the calculation was to smooth the average at the filter and edges.""","""Why the vertical and horizontal can be seen clearly with the differential filter""",,"""I listened to the lectures and nodded and thought I understood, but when it comes to quizzes, I often don't understand the meaning of these words.",0
C-2021-1_U26,"""A notation that makes data relationships easier to see. Comparison with surrounding data.""","""Correlation was easy to understand, just like high school mathematics. Part of the calculation was to smooth the average at the filter and edges.""","""Why the vertical and horizontal can be seen clearly with the differential filter""",,"""I listened to the lectures and nodded and thought I understood, but when it comes to quizzes, I often don't understand the meaning of these words.",0
C-2021-1_U26,"""A notation that makes data relationships easier to see. Comparison with surrounding data.""","""Correlation was easy to understand, just like high school mathematics. Part of the calculation was to smooth the average at the filter and edges.""","""Why the vertical and horizontal can be seen clearly with the differential filter""",,"""I listened to the lectures and nodded and thought I understood, but when it comes to quizzes, I often don't understand the meaning of these words.",0
C-2021-1_U26,"""A notation that makes data relationships easier to see. Comparison with surrounding data.""","""Correlation was easy to understand, just like high school mathematics. Part of the calculation was to smooth the average at the filter and edges.""","""Why the vertical and horizontal can be seen clearly with the differential filter""",,"""I listened to the lectures and nodded and thought I understood, but when it comes to quizzes, I often don't understand the meaning of these words.",0
C-2021-1_U27,""" ● Correlation ... a method to explain the relationship between two quantities
●Data…Inferences and underlying facts. Reference materials and information. /Symbolized or digitized material that is subject to processing by a computer on a computer
● Distribution: Shows how much data is available. Use a histogram to see the distribution
◎Maximum/minimum, average, and variance become visible
◎ Understand the nature of the group
●Dispersion: A numerical expression (= quantification) of the spread of data.
◎ You can compare groups!
◎ Can be expressed only by variance → No (Even if the variance is the same, the correlation may be different = On the graph, even if the spread width is the same, the difference in correlation makes it appear to be on a straight line. , sparsely scattered)
●Correlation: the concept of the relationship between two quantities
◎ No correlation, positive correlation, negative correlation
◎Correlation coefficient: The degree of correlation expressed by a real number in the range of -1 to +1. If one is determined, the other is likely to be determined, the nest relation coefficient is close to the absolute value of 1, and becomes linear.
◎ Among the correlation coefficients, the average value of xy is important! sign is determined here
● A framework for statistically evaluating differences
◎ Since the data obtained by observation is often insufficient in quantity, we want to show that there is a ""difference"" even in such a limited situation
◎ Easy to understand examples of diet foods

●Images: Useful data for both science and humanities. Numerical values ​​were arranged regularly in two dimensions. Useful when you want to investigate the appearance and shape of people and things, the state of the environment, etc.
◎ Focus on the placement of numerical data and the value itself　The position is important!
◎ Area segmentation: Extract the target area you want to analyze from the image
◎ 3D reconstruction...Restore 3D information from 2 or more images
● What is filter processing? A grayscale conversion process that uses the pixel values ​​in the area where the input pixels exist in order to obtain the value of one pixel of the output image.
●Linear filter: filter processing that performs summation (convolution) of multiplication for each element
● What you can do with filtering
◎Smoothing
◎ Edge extraction
● Averaging filter: Equivalent to finding the average of the pixel values ​​in the area covered by the filter. The entire image becomes blurred as the density conversion becomes smoother.
●Weighted averaging: It is not a simple average value, but is characterized by assigning a greater weight to the closer to the origin of the filter.
●Non-linear filter: Image edges can also be saved. ex Median filter
● Differential filter
● Sobel filter: A method to extract edges while suppressing noise
●Laplacian filter…The direction-independent edge can be obtained directly.
●Sharpening: Makes the bright parts brighter and the dark parts darker on both sides of the edge, and sharpens the slope of the edge.

""","""・I was able to understand the framework for statistically evaluating differences by considering specific examples.
・It was found that dispersion alone is insufficient as a data representation. """,,,,-3
C-2021-1_U27,""" ● Correlation ... a method to explain the relationship between two quantities
●Data…Inferences and underlying facts. Reference materials and information. /Symbolized or digitized material that is subject to processing by a computer on a computer
● Distribution: Shows how much data is available. Use a histogram to see the distribution
◎Maximum/minimum, average, and variance become visible
◎ Understand the nature of the group
●Dispersion: A numerical expression (= quantification) of the spread of data.
◎ You can compare groups!
◎ Can be expressed only by variance → No (Even if the variance is the same, the correlation may be different = On the graph, even if the spread width is the same, the difference in correlation makes it appear to be on a straight line. , sparsely scattered)
●Correlation: the concept of the relationship between two quantities
◎ No correlation, positive correlation, negative correlation
◎Correlation coefficient: The degree of correlation expressed by a real number in the range of -1 to +1. If one is determined, the other is likely to be determined, the nest relation coefficient is close to the absolute value of 1, and becomes linear.
◎ Among the correlation coefficients, the average value of xy is important! sign is determined here
● A framework for statistically evaluating differences
◎ Since the data obtained by observation is often insufficient in quantity, we want to show that there is a ""difference"" even in such a limited situation
◎ Easy to understand examples of diet foods

●Images: Useful data for both science and humanities. Numerical values ​​were arranged regularly in two dimensions. Useful when you want to investigate the appearance and shape of people and things, the state of the environment, etc.
◎ Focus on the placement of numerical data and the value itself　The position is important!
◎ Area segmentation: Extract the target area you want to analyze from the image
◎ 3D reconstruction...Restore 3D information from 2 or more images
● What is filter processing? A grayscale conversion process that uses the pixel values ​​in the area where the input pixels exist in order to obtain the value of one pixel of the output image.
●Linear filter: filter processing that performs summation (convolution) of multiplication for each element
● What you can do with filtering
◎Smoothing
◎ Edge extraction
● Averaging filter: Equivalent to finding the average of the pixel values ​​in the area covered by the filter. The entire image becomes blurred as the density conversion becomes smoother.
●Weighted averaging: It is not a simple average value, but is characterized by assigning a greater weight to the closer to the origin of the filter.
●Non-linear filter: Image edges can also be saved. ex Median filter
● Differential filter
● Sobel filter: A method to extract edges while suppressing noise
●Laplacian filter…The direction-independent edge can be obtained directly.
●Sharpening: Makes the bright parts brighter and the dark parts darker on both sides of the edge, and sharpens the slope of the edge.

""","""・I was able to understand the framework for statistically evaluating differences by considering specific examples.
・It was found that dispersion alone is insufficient as a data representation. """,,,,-3
C-2021-1_U28,,,,,"""In high school mathematics, I learned about correlation, such as calculating correlation coefficients, but it was interesting to learn about the specific implications of this class. I understand what they are, but I want to review and deepen my understanding of the finer details such as differentiation filters, smoothing filters, and Saubert filters.""",-2
C-2021-1_U29,,"""I was able to understand the merits and demerits of each image analysis.""",,,,-1
C-2021-1_U3,"""Distribution shows the characteristics of a group of data, such as the maximum value, minimum value, and average of the data. Variance shows how spread out the data is. Correlation shows what tendencies are in the relationship between two types of data. In the test, we decide whether to reject the hypothesis based on whether it is likely or unlikely to occur depending on the probability.""","""The hypothesis you want to believe is called the null hypothesis, and the opposite hypothesis is called the alternative hypothesis. In the test, you decide whether to reject the null hypothesis based on the probability. The standard probability is called the significance level. By reducing the significance level, Confidence in testing will increase.""",,,,0
C-2021-1_U3,"""Distribution shows the characteristics of a group of data, such as the maximum value, minimum value, and average of the data. Variance shows how spread out the data is. Correlation shows what tendencies are in the relationship between two types of data. In the test, we decide whether to reject the hypothesis based on whether it is likely or unlikely to occur depending on the probability.""","""The hypothesis you want to believe is called the null hypothesis, and the opposite hypothesis is called the alternative hypothesis. In the test, you decide whether to reject the null hypothesis based on the probability. The standard probability is called the significance level. By reducing the significance level, Confidence in testing will increase.""",,,,0
C-2021-1_U30,,"""How to find the correlation coefficient, characteristics of correlation, variance, and statistical tests""","""Differential filter, Sobel filter""",,"""It made me feel nostalgic because I did a lot of math in high school. Filtering was difficult.""",-1
C-2021-1_U30,,"""How to find the correlation coefficient, characteristics of correlation, variance, and statistical tests""","""Differential filter, Sobel filter""",,"""It made me feel nostalgic because I did a lot of math in high school. Filtering was difficult.""",-1
C-2021-1_U30,,"""How to find the correlation coefficient, characteristics of correlation, variance, and statistical tests""","""Differential filter, Sobel filter""",,"""It made me feel nostalgic because I did a lot of math in high school. Filtering was difficult.""",-1
C-2021-1_U31,"""A statistical test is a framework for statistically evaluating differences, and it is possible to show that there is a difference in limited data. A probability is calculated assuming there is no difference. It is a method of comparing with the significance level used as a standard.""","""I learned the basic idea of ​​statistical tests. I also learned how to manipulate the significance level to improve the accuracy of comparisons.""",,,"""I never learned about statistics in high school math classes, but this class was easy to understand.""",-2
C-2021-1_U31,"""A statistical test is a framework for statistically evaluating differences, and it is possible to show that there is a difference in limited data. A probability is calculated assuming there is no difference. It is a method of comparing with the significance level used as a standard.""","""I learned the basic idea of ​​statistical tests. I also learned how to manipulate the significance level to improve the accuracy of comparisons.""",,,"""I never learned about statistics in high school math classes, but this class was easy to understand.""",-2
C-2021-1_U31,"""A statistical test is a framework for statistically evaluating differences, and it is possible to show that there is a difference in limited data. A probability is calculated assuming there is no difference. It is a method of comparing with the significance level used as a standard.""","""I learned the basic idea of ​​statistical tests. I also learned how to manipulate the significance level to improve the accuracy of comparisons.""",,,"""I never learned about statistics in high school math classes, but this class was easy to understand.""",-2
C-2021-1_U32,,"""We found that setting a low significance level increases the amount of information that can be obtained.""",,,"""I studied correlation in high school, so it was easy to understand.
I thought the story of the test was interesting, so I wanted to know more. """,-1
C-2021-1_U32,,"""We found that setting a low significance level increases the amount of information that can be obtained.""",,,"""I studied correlation in high school, so it was easy to understand.
I thought the story of the test was interesting, so I wanted to know more. """,-1
C-2021-1_U33,,"""I had learned about variance in mathematics, but I didn't know what it was for.",,,,-1
C-2021-1_U34,,"""I understood the mechanism of image processing that I use casually""","""is not""","""is not""",,-1
C-2021-1_U34,,"""I understood the mechanism of image processing that I use casually""","""is not""","""is not""",,-1
C-2021-1_U34,,"""I understood the mechanism of image processing that I use casually""","""is not""","""is not""",,-1
C-2021-1_U35,"""We learned about data distribution, with examples of variance, correlation, and statistical tests. Finally, we learned about images and their calculations.""",,"""It was difficult to talk about correlation coefficients and significance levels. I couldn't understand images well, so I'd like to review the slides again.""","""Nothing in particular.""","""I learned about correlations and correlation coefficients in high school, but I'm glad I learned more about them this time. It was my first time learning about statistical tests, but it was interesting because I was able to make logical decisions.""",-1
C-2021-1_U35,"""We learned about data distribution, with examples of variance, correlation, and statistical tests. Finally, we learned about images and their calculations.""",,"""It was difficult to talk about correlation coefficients and significance levels. I couldn't understand images well, so I'd like to review the slides again.""","""Nothing in particular.""","""I learned about correlations and correlation coefficients in high school, but I'm glad I learned more about them this time. It was my first time learning about statistical tests, but it was interesting because I was able to make logical decisions.""",-1
C-2021-1_U35,"""We learned about data distribution, with examples of variance, correlation, and statistical tests. Finally, we learned about images and their calculations.""",,"""It was difficult to talk about correlation coefficients and significance levels. I couldn't understand images well, so I'd like to review the slides again.""","""Nothing in particular.""","""I learned about correlations and correlation coefficients in high school, but I'm glad I learned more about them this time. It was my first time learning about statistical tests, but it was interesting because I was able to make logical decisions.""",-1
C-2021-1_U35,"""We learned about data distribution, with examples of variance, correlation, and statistical tests. Finally, we learned about images and their calculations.""",,"""It was difficult to talk about correlation coefficients and significance levels. I couldn't understand images well, so I'd like to review the slides again.""","""Nothing in particular.""","""I learned about correlations and correlation coefficients in high school, but I'm glad I learned more about them this time. It was my first time learning about statistical tests, but it was interesting because I was able to make logical decisions.""",-1
C-2021-1_U36,"""Terms: Distribution, Variance, Correlation, Correlation Coefficient
・What is a statistical test?
・Image analysis
(1) Filter processing""",,,,"""I use image filters a lot, so it was interesting to learn that they were replaced like this. However, I thought it was quite complicated, so I'll review it often. The text in the quiz I want to be careful because I can't solve the problem at once if it's a complicated part like this, so I'm going to put together the terminology for the test.
Also, thank you for improving the banner I mentioned last time. It's much easier to see. """,-2
